"idade","ano","previsto","inferior","superior","sexo","observado"
90,"2017",0.204458244209403,0.197011066907928,0.212186930822157,"Masculino",0.215434512173449
0,"2018",0.0118569711462568,0.0111315003798401,0.0126297228554904,"Masculino",0.0135786263750232
1,"2018",0.000570703108139559,0.000494613024606516,0.000658498707953075,"Masculino",0.000548496236715638
5,"2018",0.000234415549404421,0.000218993016527413,0.000250924210616084,"Masculino",0.000248054140372009
10,"2018",0.000401347389037309,0.000385732931889744,0.000417593918927065,"Masculino",0.000347598773313543
15,"2018",0.00211573084186446,0.0019099662523943,0.00234366287341728,"Masculino",0.00191994087257499
20,"2018",0.00301865164983849,0.00285728763025892,0.00318912862904421,"Masculino",0.00274528373722183
25,"2018",0.00277548973447691,0.00266958110565251,0.00288560001038208,"Masculino",0.00251330676859386
30,"2018",0.00287112446149007,0.00270778264385812,0.00304431956237865,"Masculino",0.00254425755574667
35,"2018",0.00315021823435031,0.00305287541763935,0.00325066488684522,"Masculino",0.00292157786050983
40,"2018",0.00405212013153036,0.00388834121888102,0.00422279749540058,"Masculino",0.00371469870311863
45,"2018",0.00545013397861947,0.00531602724996658,0.00558762380028982,"Masculino",0.0051087793614081
50,"2018",0.00789462868464275,0.00760885849421948,0.00819113170730315,"Masculino",0.00748051327322415
55,"2018",0.0118040939110262,0.0111750799928995,0.0124685132588634,"Masculino",0.010786702996587
60,"2018",0.0165046823825965,0.0158956651794458,0.0171370331140737,"Masculino",0.016143986391298
