
"year" "age" "V3" "V4" "V5"
"ANO" "IDADE" "Mulheres" "Homens" "Ambos"
"2005" "30" "0.00106429873764567" "0.00320017303829767" "0.00211008271825636"
"2005" "35" "0.001537089723923" "0.00389956879320316" "0.00268548870875952"
"2005" "40" "0.00225417370898687" "0.00505721249121525" "0.0036084734895344"
"2005" "45" "0.0034638303790902" "0.00692298056899494" "0.00513308632990041"
"2005" "50" "0.00508179970616015" "0.0096971179195855" "0.0073013284490446"
"2005" "55" "0.00749961729546182" "0.0134216971966232" "0.0103388996790012"
"2005" "60" "0.0114727972887384" "0.0193311528948596" "0.0151960445695631"
"2005" "65" "0.0177319724655119" "0.0286089641217863" "0.0227652092616822"
"2005" "70" "0.0241470271634341" "0.0401618302078361" "0.0312647764309374"
"2005" "75" "0.0421733715104866" "0.0624283235804393" "0.0507783725384275"
"2005" "80" "0.0702929433188071" "0.0936662772721867" "0.0798102174396017"
"2005" "85" "0.121099895513258" "0.144595111815846" "0.129996524671138"
"2005" "90" "0.187823952184115" "0.207038277581945" "0.194977252245507"
"2006" "0" "0.017272468883645" "0.0214184510109494" "0.0193920091598595"
"2006" "1" "0.000713903151216146" "0.000808348087122439" "0.000762178751844181"
"2006" "5" "0.000269132359318067" "0.000360671951046706" "0.000315506512185677"
"2006" "10" "0.000290043645213067" "0.000453088929469731" "0.000371815305427121"
"2006" "15" "0.000506660432964579" "0.00190526211854192" "0.0012049846637532"
"2006" "20" "0.000610595032469197" "0.0027463127303211" "0.00166992686039593"
"2006" "25" "0.000782903096789141" "0.00283675233368566" "0.00179345530077041"
"2006" "30" "0.00104069634805264" "0.00311959100326894" "0.00205877867735187"
"2006" "35" "0.00149214138385588" "0.00376135558375029" "0.00259565791913634"
"2006" "40" "0.00219608997169508" "0.00488208660225451" "0.00349303635449073"
"2006" "45" "0.00333742007862069" "0.0067007626444437" "0.00495796701781125"
"2006" "50" "0.00489343699612063" "0.00942579794203335" "0.00706959535095566"
"2006" "55" "0.00727398360318972" "0.0130769145774173" "0.0100506385893989"
"2006" "60" "0.0110316990216728" "0.0186029734235529" "0.0146167440833491"
"2006" "65" "0.0170966441944496" "0.027808570472875" "0.0220540530127467"
"2006" "70" "0.0235027749520198" "0.0390312558416236" "0.0304102210049542"
"2006" "75" "0.0412179288755468" "0.0610367478281226" "0.0496202082357325"
"2006" "80" "0.0700858379850734" "0.0935985361932279" "0.0795787558223224"
"2006" "85" "0.117208718949004" "0.139149539811283" "0.125572303982765"
"2006" "90" "0.18655708736893" "0.206509066199349" "0.193902352318481"
"2007" "0" "0.0161322085968727" "0.020192775776458" "0.0182083556792175"
"2007" "1" "0.000677442850757871" "0.000768670074452925" "0.000724098350405221"
"2007" "5" "0.000266752104484859" "0.000357195329390548" "0.000312669957544179"
"2007" "10" "0.000289114754242617" "0.000445691759166258" "0.000367754442157834"
"2007" "15" "0.000500514764089439" "0.00190308059943512" "0.00120104973028501"
"2007" "20" "0.000600905649857667" "0.00276808369140296" "0.00167645785630797"
"2007" "25" "0.000764720611424734" "0.00283418540428554" "0.00178308002802856"
"2007" "30" "0.00102070562918558" "0.00307794454923738" "0.00202830266810942"
"2007" "35" "0.00146771545393425" "0.00368432354065426" "0.00254607283490089"
"2007" "40" "0.0021750586560957" "0.00482750221308199" "0.00345551429797367"
"2007" "45" "0.00326371184173606" "0.00655198921556613" "0.00484565284776459"
"2007" "50" "0.004824615647582" "0.00930777727254786" "0.00697431335007531"
"2007" "55" "0.00715149576067829" "0.0128854925735717" "0.00988922008403256"
"2007" "60" "0.0109108485835112" "0.0183332679410996" "0.0144228655775478"
"2007" "65" "0.016733195181214" "0.0274315072809721" "0.0216842904436741"
"2007" "70" "0.0231799940212747" "0.0385558391049617" "0.0300288167018916"
"2007" "75" "0.0405981201368727" "0.0603945536759581" "0.0489762363920663"
"2007" "80" "0.0700823551170052" "0.0938262800460314" "0.0796186595146339"
"2007" "85" "0.115692226183512" "0.137866397659061" "0.124154142908042"
"2007" "90" "0.186329057338772" "0.20717798472324" "0.193916745578204"
"2008" "0" "0.0155789661331295" "0.018881397414699" "0.01726778160397"
"2008" "1" "0.000643522517235907" "0.00072994793122557" "0.000687726822269518"
"2008" "5" "0.000260006444331504" "0.000345273468080037" "0.000303384945343391"
"2008" "10" "0.000284796403687225" "0.000440687794210159" "0.000363236054538289"
"2008" "15" "0.000494489118925443" "0.00188738881321826" "0.001190443386324"
"2008" "20" "0.000604143207365912" "0.0028100261459071" "0.00169936393940657"
"2008" "25" "0.000764283234401938" "0.00284335793844081" "0.00178777951680558"
"2008" "30" "0.00101536928620843" "0.00305838935226016" "0.00201595788852843"
"2008" "35" "0.00145228372650383" "0.00363637129784429" "0.00251520239242313"
"2008" "40" "0.00217036670122652" "0.00475711451252659" "0.00341908998405464"
"2008" "45" "0.00320744345483218" "0.00643373122694438" "0.00475755541169424"
"2008" "50" "0.00477525619100548" "0.00918115296341299" "0.0068854431842565"
"2008" "55" "0.00699786312968293" "0.0127264047231215" "0.00972690227534243"
"2008" "60" "0.0106197447763733" "0.0179912799430533" "0.0141043047251416"
"2008" "65" "0.016442683357071" "0.0269663390047275" "0.0213127538479594"
"2008" "70" "0.0228475499278337" "0.0380389357716761" "0.0296238101866986"
"2008" "75" "0.0399628252788104" "0.0595610333626787" "0.0482468521934397"
"2008" "80" "0.06963975649045" "0.0932517952020356" "0.0790924127912265"
"2008" "85" "0.114881617048659" "0.138258100486046" "0.123781729722409"
"2008" "90" "0.184986176589311" "0.207490880490352" "0.193079954350816"
"2009" "0" "0.0146747055234392" "0.0181314067629732" "0.0164426195825348"
"2009" "1" "0.000615734039213616" "0.000703850516995154" "0.000660794797376802"
"2009" "5" "0.000253318738302469" "0.000334318913999258" "0.000294605413449642"
"2009" "10" "0.000283941950216523" "0.000437356639429641" "0.000361298839809344"
"2009" "15" "0.000494957339887379" "0.00187670771713798" "0.00118563369819389"
"2009" "20" "0.000610370797994114" "0.00284214064761681" "0.00171880588834707"
"2009" "25" "0.000755160953918684" "0.00283577407623173" "0.00178005093034982"
"2009" "30" "0.0010080178911268" "0.0030316719382687" "0.00199892726134683"
"2009" "35" "0.00143193725908357" "0.00358936094879844" "0.00248224770997085"
"2009" "40" "0.00213041897791861" "0.00469871628985344" "0.00337058120457095"
"2009" "45" "0.00317010987860859" "0.00634711015628004" "0.00469483568075117"
"2009" "50" "0.00472715072772104" "0.00907613646553624" "0.00680765685745065"
"2009" "55" "0.00687353921341361" "0.0126416477872488" "0.00961565042653511"
"2009" "60" "0.0104132952236815" "0.0177971982581379" "0.0138991767021979"
"2009" "65" "0.0162132131582778" "0.0266055016221572" "0.0210223401489201"
"2009" "70" "0.0225132590643898" "0.0377324744146768" "0.0293093113533168"
"2009" "75" "0.0393625673626431" "0.0591011917083124" "0.0477022096503095"
"2009" "80" "0.0690464760191422" "0.0928852463500738" "0.0785681247883108"
"2009" "85" "0.115109151779907" "0.14019539450629" "0.124623624926712"
"2009" "90" "0.184296212590411" "0.208863715603271" "0.193019583660351"
"2010" "0" "0.0137713216961105" "0.0165608654175956" "0.0151982652094024"
"2010" "1" "0.000583693385489785" "0.000675041371532899" "0.000630391901404375"
"2010" "5" "0.000247435505897085" "0.000320737915027336" "0.000284864058484922"
"2010" "10" "0.000275768087622987" "0.000431087522738572" "0.000354258162756671"
"2010" "15" "0.000500889859061116" "0.00188745994041771" "0.00119442069090067"
"2010" "20" "0.000616978718015859" "0.00284227486915066" "0.00172252047323874"
"2010" "25" "0.000752691941799789" "0.00280438916007234" "0.0017640873921452"
"2010" "30" "0.000999971230865478" "0.00301118868230307" "0.00198456046431733"
"2010" "35" "0.00140437905619003" "0.00354173810808631" "0.00244525876250391"
"2010" "40" "0.00209616225896914" "0.00462381591150368" "0.00331726869347689"
"2010" "45" "0.0031198877326699" "0.00626667131983463" "0.00462883098060582"
"2010" "50" "0.00464216483139725" "0.00892842604382757" "0.00669012663422727"
"2010" "55" "0.00678851103687326" "0.0125391336406273" "0.00951726008638258"
"2010" "60" "0.0102166807329426" "0.0176533585177871" "0.0137217148616124"
"2010" "65" "0.0159713555995621" "0.0260533037926357" "0.0206367354909525"
"2010" "70" "0.0228744735372178" "0.0379073347095111" "0.029591799466446"
"2010" "75" "0.0389845083366155" "0.0584535090841124" "0.0472144086271689"
"2010" "80" "0.0675813097736317" "0.0906104923477906" "0.0767629794924844"
"2010" "85" "0.114373229745236" "0.138922865584012" "0.123653211426837"
"2010" "90" "0.188816805471292" "0.207422049352802" "0.19534553818753"
"2011" "0" "0.013555370127882" "0.0162968788557878" "0.0149580106807252"
"2011" "1" "0.000555387947579002" "0.000647604368870547" "0.000602544199699202"
"2011" "5" "0.000241365032867322" "0.00030815266884307" "0.000275499038895576"
"2011" "10" "0.000271037357130072" "0.000433158428332501" "0.000353150286018277"
"2011" "15" "0.000506859502471637" "0.00196945925116536" "0.00123917555391025"
"2011" "20" "0.00060885186772249" "0.0028611782050714" "0.0017282456271215"
"2011" "25" "0.000733396261590896" "0.00278627195836044" "0.00174615587781345"
"2011" "30" "0.000991797211602348" "0.00299535440533891" "0.00197257383453028"
"2011" "35" "0.00137295418279572" "0.00350635837684569" "0.0024121982745963"
"2011" "40" "0.00205426751337378" "0.00454045438836395" "0.00325600269896483"
"2011" "45" "0.00305439604539728" "0.00617347770928405" "0.0045493442557936"
"2011" "50" "0.00451863376205898" "0.0087186501171589" "0.00652269426683586"
"2011" "55" "0.00668066341244518" "0.0123438465332525" "0.0093639567620141"
"2011" "60" "0.0100848254787201" "0.0174902735142046" "0.0135682182689649"
"2011" "65" "0.0156546688170394" "0.0255462283215669" "0.0202314244512199"
"2011" "70" "0.0224978234585103" "0.0372521393886497" "0.0290936172259127"
"2011" "75" "0.038500307610956" "0.0575947865862632" "0.0465841331969992"
"2011" "80" "0.0670363147871621" "0.0899414398401937" "0.0761539210687626"
"2011" "85" "0.115018915872822" "0.140445078150381" "0.124520030574165"
"2011" "90" "0.186439253624479" "0.203067251138861" "0.192322312559598"
"2012" "0" "0.0132551511959286" "0.0155997361324769" "0.0144549428853476"
"2012" "1" "0.000538129668969831" "0.000622341007147406" "0.000581207873957652"
"2012" "5" "0.000234094086270805" "0.000299679781928047" "0.000267632450144096"
"2012" "10" "0.000264210837593014" "0.000431327438290847" "0.00034904055449487"
"2012" "15" "0.000509449733749648" "0.00205117450052824" "0.00128256113843233"
"2012" "20" "0.000595778447307364" "0.00284703444968549" "0.0017153958292815"
"2012" "25" "0.000717657420600476" "0.00276167522895212" "0.00172690281163937"
"2012" "30" "0.000975914262789755" "0.00295290920282916" "0.00194399839320022"
"2012" "35" "0.00135819934382923" "0.00346374685802159" "0.00238416053754828"
"2012" "40" "0.00203006029503699" "0.00444854169213388" "0.00319974778591537"
"2012" "45" "0.00301301803896205" "0.0060605653041925" "0.00447358328203509"
"2012" "50" "0.00440041879654112" "0.00853005551229424" "0.00636823478458447"
"2012" "55" "0.00659356085053954" "0.0121554058664232" "0.0092258669913104"
"2012" "60" "0.00988120238203934" "0.0172309811743569" "0.0133307813730321"
"2012" "65" "0.0153364404569494" "0.0249969181091084" "0.0198048558712394"
"2012" "70" "0.0220685199769523" "0.0366022581870782" "0.0285683734253525"
"2012" "75" "0.038023805781755" "0.0565960406679134" "0.0459038851618225"
"2012" "80" "0.0660269094153338" "0.0887474253130314" "0.0750570760340884"
"2012" "85" "0.114813291673848" "0.140056491144047" "0.124194745149171"
"2012" "90" "0.184565123351175" "0.202103183756513" "0.190757722259697"
"2013" "0" "0.0127739962637988" "0.015423886097242" "0.0141300443060711"
"2013" "1" "0.00052352802745317" "0.000596499552960447" "0.000560871299544203"
"2013" "5" "0.000224019775982907" "0.000291712744554439" "0.000258644590943455"
"2013" "10" "0.000262203811981436" "0.000430450038066405" "0.000347786253864526"
"2013" "15" "0.000497811882005736" "0.00214270163871619" "0.00132423496444093"
"2013" "20" "0.000582884723354758" "0.00288455640807291" "0.00172854009923116"
"2013" "25" "0.000704303483396776" "0.00276163020877629" "0.00172102471667905"
"2013" "30" "0.000963822100362139" "0.0029200519660476" "0.00192243853226264"
"2013" "35" "0.0013457346126232" "0.00339603356241765" "0.00234498047567195"
"2013" "40" "0.00197289100549321" "0.00431779793075055" "0.00310767341730047"
"2013" "45" "0.0029323419319545" "0.00588872892965128" "0.00434948427338919"
"2013" "50" "0.00426237931876802" "0.00829024709467807" "0.00617960951897595"
"2013" "55" "0.00643553740107225" "0.0119224792927757" "0.00902997581598703"
"2013" "60" "0.00961879660894056" "0.0168988338891229" "0.0130280748562937"
"2013" "65" "0.0148792591375241" "0.0244096654738168" "0.0192846601555375"
"2013" "70" "0.0215862462619859" "0.0358205431848647" "0.0279553735586227"
"2013" "75" "0.0373816707468154" "0.0557085371753346" "0.0451762636320466"
"2013" "80" "0.064792033122183" "0.0868565530179423" "0.0735537221448411"
"2013" "85" "0.114003210943995" "0.13867211847715" "0.123152861202842"
"2013" "90" "0.184321844879727" "0.202870884287066" "0.19082505389212"
"2014" "0" "0.0123718633393905" "0.0148403103196573" "0.0136350382860009"
"2014" "1" "0.000502667202939017" "0.000569693132021594" "0.000536978293585871"
"2014" "5" "0.000213595263759559" "0.000274602430212032" "0.000244801845989221"
"2014" "10" "0.000253562852628468" "0.000412376752706705" "0.000334507458815728"
"2014" "15" "0.000485000815960492" "0.0021445902978721" "0.0013205915942781"
"2014" "20" "0.000568483492377293" "0.00284601969252999" "0.00170309151597892"
"2014" "25" "0.000693089386871863" "0.00272768682003835" "0.00169944387158285"
"2014" "30" "0.000940557803253818" "0.00284044051693942" "0.00187251051254242"
"2014" "35" "0.00133030933373209" "0.00329324834696821" "0.00228707866919479"
"2014" "40" "0.00192869614350617" "0.00420052928522191" "0.00302878756773802"
"2014" "45" "0.00286913702121522" "0.00574496857010499" "0.0042483817556346"
"2014" "50" "0.00419400166739823" "0.00814995685295332" "0.00607530705479623"
"2014" "55" "0.00633669742985923" "0.0117182139227676" "0.00887896986188744"
"2014" "60" "0.00947677052924951" "0.0167253029776475" "0.0128644820792078"
"2014" "65" "0.0146651362453383" "0.0240845623176976" "0.0190145753633744"
"2014" "70" "0.0213470672329195" "0.0354236340216313" "0.0276495441308916"
"2014" "75" "0.0371436467953298" "0.055097811837479" "0.0447952572166353"
"2014" "80" "0.0641954095672538" "0.0860640764978715" "0.0728816758474164"
"2014" "85" "0.113643574994267" "0.138495592922006" "0.122855473627083"
"2014" "90" "0.186229617557647" "0.206859987253588" "0.193398486795255"
"2015" "0" "0.0117233358009031" "0.0139510872067797" "0.0128633872889541"
"2015" "1" "0.000497603843405669" "0.00056385394843415" "0.000531523610157047"
"2015" "5" "0.000209934306562295" "0.00026320101971294" "0.000237180095765507"
"2015" "10" "0.000250605192360582" "0.000399745937070284" "0.00032675791943684"
"2015" "15" "0.00047203179142977" "0.00216484341167071" "0.00132619690792883"
"2015" "20" "0.000567950130009549" "0.0028753924161718" "0.00171846960671951"
"2015" "25" "0.000689214456129607" "0.00271670591156211" "0.00169285345294152"
"2015" "30" "0.000926885914302246" "0.002788359477964" "0.00184105235317669"
"2015" "35" "0.0013252747738422" "0.00319899003036607" "0.00223864528171971"
"2015" "40" "0.00191561641493295" "0.00408593875759456" "0.00296717794521677"
"2015" "45" "0.00282490759925553" "0.0056317653067292" "0.00417206624201909"
"2015" "50" "0.0041694090555392" "0.00801284877495748" "0.00599609377672742"
"2015" "55" "0.00624819412207065" "0.0115993632393858" "0.00877360239801829"
"2015" "60" "0.00941486269765082" "0.0167315795270259" "0.0128285816911482"
"2015" "65" "0.0145379174710581" "0.0241034279828805" "0.0189480132592621"
"2015" "70" "0.021175638947047" "0.0349956505517096" "0.0273672658157238"
"2015" "75" "0.0368841513490415" "0.0543738438965207" "0.0443497466694559"
"2015" "80" "0.0639487612893094" "0.0851623042669955" "0.0723890369954633"
"2015" "85" "0.113072463372505" "0.137658395033412" "0.122180512142916"
"2015" "90" "0.188687920239193" "0.21058102288878" "0.196228972466238"
"2016" "0" "0.0112441653700822" "0.0135205973397519" "0.0124091232661057"
"2016" "1" "0.000482658039132429" "0.000547895048028865" "0.00051606012802238"
"2016" "5" "0.000202804625956757" "0.000254574544624785" "0.000229295321325133"
"2016" "10" "0.000244120631469099" "0.000379603233180083" "0.000313367344695055"
"2016" "15" "0.00046653646507089" "0.00214515092977761" "0.00131539525181774"
"2016" "20" "0.000560695295280403" "0.00289378198862236" "0.00172517101099002"
"2016" "25" "0.000670650802859736" "0.00268515843763769" "0.00166855316511309"
"2016" "30" "0.000903234177756624" "0.00271249478754558" "0.00179273160027578"
"2016" "35" "0.00129813036448878" "0.00310993240598961" "0.0021815195706889"
"2016" "40" "0.0018801837204144" "0.00396177403582487" "0.00288930355316909"
"2016" "45" "0.00276913102869272" "0.00545824255628177" "0.00406083791787735"
"2016" "50" "0.00410540216228509" "0.00781993137467045" "0.00587044792675991"
"2016" "55" "0.00613897417303654" "0.0113042803424906" "0.0085739829208881"
"2016" "60" "0.00934098078133144" "0.0165607458082245" "0.0127050233325653"
"2016" "65" "0.0143617906818095" "0.0239560642409194" "0.0187762112220789"
"2016" "70" "0.0209030466156008" "0.034507055246693" "0.0270010199312401"
"2016" "75" "0.0364720048033259" "0.0536727922224078" "0.0438231805970066"
"2016" "80" "0.0633300542074554" "0.084518761697297" "0.0717859630185064"
"2016" "85" "0.111580109134992" "0.136130545446371" "0.120666463901105"
"2016" "90" "0.190299559143387" "0.213843239645728" "0.1983476136475"
"2017" "0" "0.0118457403996224" "0.0138348693738661" "0.012863715851619"
"2017" "1" "0.000490680211321701" "0.000550063955519368" "0.000521083656793392"
"2017" "5" "0.000196982846615696" "0.000251601177568536" "0.000224941561485341"
"2017" "10" "0.000244127193706332" "0.000364126766652861" "0.00030549625760623"
"2017" "15" "0.000455357438602881" "0.00208299015362052" "0.00128021518482542"
"2017" "20" "0.000557609350752891" "0.00287377991422719" "0.00171512945491359"
"2017" "25" "0.000656820426420847" "0.00262423261934667" "0.00163202672975874"
"2017" "30" "0.000885300082678025" "0.00263084755725137" "0.00174428604743515"
"2017" "35" "0.00126506929479191" "0.00301870070986003" "0.0021204861400715"
"2017" "40" "0.00184222125357385" "0.00383364674497096" "0.00280809373275127"
"2017" "45" "0.00272302739757205" "0.00529782126541753" "0.00396083809869948"
"2017" "50" "0.00402321274511456" "0.00765941016976272" "0.00575135191609925"
"2017" "55" "0.00599354483113515" "0.0110814293537621" "0.00838941690311158"
"2017" "60" "0.00922338322135395" "0.0164329561480826" "0.0125794312033981"
"2017" "65" "0.0141235800508043" "0.0237002180266519" "0.0185197840392794"
"2017" "70" "0.0205736387689359" "0.0339966389886845" "0.0265915836765864"
"2017" "75" "0.035936673507818" "0.0530386482350519" "0.0432529318596678"
"2017" "80" "0.0625697982042192" "0.0837252295000329" "0.0710435754189944"
"2017" "85" "0.109264525517984" "0.134126472285394" "0.118452282287798"
"2017" "90" "0.188929447183116" "0.215434512173449" "0.19793032230377"
"2018" "0" "0.0115660615701648" "0.0135786263750232" "0.0125961118672796"
"2018" "1" "0.00047500172266825" "0.000548496236715638" "0.000512628272294209"
"2018" "5" "0.000195505270313915" "0.000248054140372009" "0.00022241249852167"
"2018" "10" "0.000239960725398453" "0.000347598773313543" "0.000295022901989037"
"2018" "15" "0.000446617361625855" "0.00191994087257499" "0.00119487559111281"
"2018" "20" "0.000556124308511958" "0.00274528373722183" "0.00165201727527514"
"2018" "25" "0.000644719598209975" "0.00251330676859386" "0.00157151250787609"
"2018" "30" "0.000868724351469502" "0.00254425755574667" "0.00169393646145791"
"2018" "35" "0.00123483820321334" "0.00292157786050983" "0.00205825244113301"
