"Year","Country","0","1","5","10","15","20","25","30","35","40","45","50","55","60","65","70","75","80","85","90"
1964,"AUS",-4.08340462218377,-6.98032597181697,-7.84936381884058,-8.07893826048508,-7.48757377423508,-7.3697907385787,-7.22246602382184,-6.92795798629966,-6.43152109998577,-6.04065479129875,-5.54934612135178,-5.16029606865066,-4.74788648818969,-4.24749574171628,-3.83090395414335,-3.25320850394871,-2.71040296668581,-2.23371222870767,-1.7658578317054,-1.26129787094521
1965,"AUS",-4.1043948980756,-7.04701734631564,-8.01641790350375,-8.14562963498375,-7.52394141840595,-7.33853819507459,-7.20886037176606,-6.90775527898214,-6.4377516497364,-6.05333995082607,-5.52146091786225,-5.16029606865066,-4.75135269616617,-4.31026426844699,-3.80991778249099,-3.28021945510925,-2.77467088844411,-2.27331759531348,-1.78832537249377,-1.29746314741327
1966,"AUS",-4.12459760539312,-7.16912004311654,-7.95757740348081,-8.25482892694875,-7.45248245442381,-7.40205160079692,-7.20886037176606,-6.90775527898214,-6.43152109998577,-6.10127941311519,-5.57803126935064,-5.10769700693939,-4.72960026436627,-4.2954820332737,-3.78450968512919,-3.25243260839704,-2.73121647913405,-2.24459924379539,-1.75857617543782,-1.24990173621434
1967,"AUS",-4.14458577865885,-7.09408485717363,-8.01641790350375,-8.29404964010203,-7.6211051668596,-7.40205160079692,-7.33853819507459,-7.03558865049202,-6.61508566501932,-6.05333995082607,-5.56750485636365,-5.12100835157763,-4.73414056728505,-4.30063099646989,-3.85045764976999,-3.30470608147339,-2.78239666323087,-2.30769814238087,-1.83008458354972,-1.30833281965018
1968,"AUS",-4.13080109923272,-7.04701734631564,-7.92940652651412,-8.18072095479502,-7.41858090274813,-7.45248245442381,-7.35404238161056,-6.91780561483564,-6.50229017087397,-6.04909365994462,-5.59134704532641,-5.15855542417288,-4.7444322533216,-4.28817205920226,-3.81217767045843,-3.30171410317721,-2.73660400852027,-2.25837683832973,-1.74097130239595,-1.23256026117785
1969,"AUS",-4.12893600699172,-7.03558865049202,-7.92940652651412,-8.37743124904108,-7.46987419713568,-7.52394141840595,-7.30823284557926,-7.16912004311654,-6.5929445391421,-6.11476276345248,-5.64929428937213,-5.15162298739723,-4.76768911548587,-4.30877617293429,-3.81353605871349,-3.32841171193651,-2.76240079585229,-2.3387305396304,-1.84712419856464,-1.34025042261848
1970,"AUS",-4.13266967654377,-7.14347761250321,-7.98656494035407,-8.01641790350375,-7.43538802106451,-7.46987419713568,-7.25024558792891,-6.94857727350239,-6.39493165255347,-6.05333995082607,-5.6021288209297,-5.14645501723879,-4.72282822945632,-4.27371049119042,-3.80406586392305,-3.25553980923979,-2.73521586917498,-2.27380329156859,-1.8105753834857,-1.30291275218084
1971,"AUS",-4.13892360562007,-7.15621663828064,-8.0471895621705,-8.42188301161191,-7.29341775979412,-7.33853819507459,-7.3697907385787,-7.03558865049202,-6.62257633674847,-6.12843040218114,-5.60756361691566,-5.22506690480844,-4.8024023555178,-4.37009806380861,-3.90157774756661,-3.33822258250077,-2.78336659541166,-2.3300590699948,-1.82028240816129,-1.32175583998232
1972,"AUS",-4.23844590619636,-7.16912004311654,-8.0471895621705,-8.25482892694875,-7.52394141840595,-7.46987419713568,-7.38579107992514,-7.04701734631564,-6.66873837851164,-6.17538738526891,-5.6578535427678,-5.21397621811429,-4.79996926429316,-4.38523176562283,-3.91804107775371,-3.38110067996303,-2.82903209766299,-2.34559698358734,-1.84560338210017,-1.33500106673234
1973,"AUS",-4.28671645486956,-7.25024558792891,-8.0471895621705,-8.29404964010203,-7.48757377423508,-7.6211051668596,-7.50559227973776,-7.10620621770598,-6.70890442023697,-6.21460809842219,-5.64362855183645,-5.28836703569487,-4.8208417224636,-4.41952083910146,-3.96068817740943,-3.40973371268444,-2.8683950250928,-2.35788640877914,-1.84509695681873,-1.35583515363518
1974,"AUS",-4.31474188786829,-7.29341775979412,-8.11172808330807,-8.25482892694875,-7.5810998322459,-7.5810998322459,-7.41858090274813,-7.20886037176606,-6.66089520105061,-6.16106733149416,-5.6578535427678,-5.21213967030698,-4.8208417224636,-4.38202663467388,-3.90902749644835,-3.41763168812558,-2.85684027468737,-2.33407576008542,-1.81775442950514,-1.27815220250019
1975,"AUS",-4.4087813719827,-7.27881896037297,-8.25482892694875,-8.37743124904108,-7.54263355141811,-7.5616817463888,-7.5616817463888,-7.19543735143392,-6.61508566501932,-6.21962064024574,-5.74773436218538,-5.31852007386556,-4.89819986476647,-4.435427411401,-3.97709500217186,-3.4861018887526,-2.95689624976879,-2.44414865731583,-1.91189527046804,-1.40118297361364
1976,"AUS",-4.40549999085952,-7.48757377423508,-8.18072095479502,-8.29404964010203,-7.64172445406234,-7.66277786326017,-7.52394141840595,-7.16912004311654,-6.77672701657573,-6.2606520369236,-5.76992227716075,-5.31241629092754,-4.90222942025247,-4.46976554898189,-3.9889040497641,-3.49792857062193,-2.91969758727799,-2.40716813318649,-1.87353367507974,-1.3244189574018
1977,"AUS",-4.52082903755434,-7.50559227973776,-8.29404964010203,-8.46840302724681,-7.54263355141811,-7.50559227973776,-7.5616817463888,-7.26443022292087,-6.80339526365789,-6.26590139280974,-5.80581520022135,-5.34540897408189,-4.95614710881219,-4.48827643451659,-4.05820551560623,-3.55295093688969,-2.98538598149985,-2.45912195081427,-1.96247661836389,-1.41342302850814
1978,"AUS",-4.5319197242485,-7.46987419713568,-8.33487163462228,-8.37743124904108,-7.54263355141811,-7.46987419713568,-7.6211051668596,-7.23625934595417,-6.81244509917781,-6.3367757323964,-5.85344324921061,-5.399243285138,-4.96470636220786,-4.502613597663,-4.07985011607165,-3.56242303016138,-3.03926627557772,-2.49362454040772,-1.97486533351073,-1.43270073393405
1979,"AUS",-4.63356966050979,-7.54263355141811,-8.37743124904108,-8.67971212091401,-7.68428406848113,-7.45248245442381,-7.5616817463888,-7.33853819507459,-6.95904857336969,-6.4377516497364,-5.94840505764753,-5.46083629604581,-5.04057917046933,-4.58145365937078,-4.12027794424861,-3.61674485635474,-3.08916421834654,-2.52986217558986,-2.01268049218917,-1.42551507427317
1980,"AUS",-4.64703439008679,-7.72873583105197,-8.42188301161191,-8.46840302724681,-7.79935339826592,-7.5810998322459,-7.72873583105197,-7.35404238161056,-6.94857727350239,-6.41917526416347,-5.9716619198118,-5.51896403766366,-5.05145728861651,-4.64079736363124,-4.1502801945524,-3.63742617252502,-3.09158259921083,-2.52398017377414,-2.01208200335556,-1.44220199305819
1981,"AUS",-4.70609610457805,-7.6211051668596,-8.62255370707406,-8.46840302724681,-7.70626297519991,-7.68428406848113,-7.5616817463888,-7.46987419713568,-7.04701734631564,-6.56416557459206,-5.92567680656998,-5.5622829123825,-5.09130319716371,-4.62231634482306,-4.14269482316315,-3.64812146164177,-3.11136761715292,-2.55554372938744,-2.03164234454656,-1.44456326924387
1982,"AUS",-4.72170400224404,-7.60090245954208,-8.62255370707406,-8.62255370707406,-7.79935339826592,-7.64172445406234,-7.5616817463888,-7.50559227973776,-7.07027420847991,-6.50897915902477,-6.01986402162968,-5.46792015093422,-5.08643700751254,-4.59423024594976,-4.13892360562007,-3.65776845908888,-3.09400684282233,-2.53716883445081,-1.99399805986237,-1.38128181929635
1983,"AUS",-4.73073340896344,-7.70626297519991,-8.62255370707406,-8.56848648580379,-7.98656494035407,-7.64172445406234,-7.6211051668596,-7.48757377423508,-7.05857816871672,-6.61508566501932,-6.0448653238351,-5.52647345968579,-5.09946650780287,-4.62639382243972,-4.18448811207507,-3.67261248165006,-3.14934976221959,-2.6016652103982,-2.07616690914618,-1.48613969608961
1984,"AUS",-4.80362112471193,-7.79935339826592,-8.62255370707406,-8.62255370707406,-7.70626297519991,-7.5810998322459,-7.60090245954208,-7.46987419713568,-7.01311579463996,-6.54311216539423,-6.08797544748883,-5.5727542122498,-5.15681780427434,-4.64912207351727,-4.18121049524376,-3.66986144827817,-3.16084279361759,-2.56407973569218,-2.06664378344998,-1.45161382724053
1985,"AUS",-4.74213604106125,-7.72873583105197,-8.51719319141624,-8.74033674273045,-7.77525584668686,-7.5616817463888,-7.48757377423508,-7.43538802106451,-7.09408485717363,-6.66089520105061,-6.04909365994462,-5.58068027752222,-5.10769700693939,-4.6929091002961,-4.2111031228323,-3.65428480934944,-3.1299496156738,-2.55490002160854,-1.97948761532131,-1.41827740697294
1986,"AUS",-4.88224207932786,-7.82404601085629,-8.56848648580379,-8.80487526386802,-7.82404601085629,-7.5616817463888,-7.64172445406234,-7.50559227973776,-7.16912004311654,-6.58567177981302,-6.16106733149416,-5.65499231048677,-5.18856650258892,-4.73755937403384,-4.19970507787993,-3.70095203534821,-3.18495760666474,-2.63053375867438,-2.09224313351704,-1.45161382724053
1987,"AUS",-4.8383640731558,-7.95757740348081,-8.74033674273045,-8.87386813535497,-7.72873583105197,-7.60090245954208,-7.64172445406234,-7.46987419713568,-7.10620621770598,-6.66873837851164,-6.14694944994838,-5.64080767549481,-5.19937741869313,-4.74328348811773,-4.25380933687313,-3.72264308426675,-3.18375002289283,-2.60396049257783,-2.07736370188487,-1.43983512804792
1988,"AUS",-4.95048137127651,-7.77525584668686,-8.62255370707406,-8.87386813535497,-7.84936381884058,-7.60090245954208,-7.64172445406234,-7.46987419713568,-7.13089883029635,-6.70074110959781,-6.14694944994838,-5.69879493314516,-5.2048270234607,-4.76065508882849,-4.28091513330547,-3.75288478408985,-3.18350868103091,-2.62361714512738,-2.10570338486876,-1.46325540225602
1989,"AUS",-4.88356221153278,-7.902007552326,-8.67971212091401,-8.80487526386802,-7.84936381884058,-7.6211051668596,-7.72873583105197,-7.48757377423508,-7.1821921246839,-6.65311306060856,-6.17059121300542,-5.71686771420486,-5.25334400090531,-4.72846840233258,-4.27012754217647,-3.72512858678906,-3.18061711275111,-2.60045219050419,-2.03929817737699,-1.37118072330984
1990,"AUS",-4.94484755355825,-7.98656494035407,-8.87386813535497,-8.80487526386802,-7.84936381884058,-7.72873583105197,-7.68428406848113,-7.46987419713568,-7.20886037176606,-6.79442659367513,-6.28717879125703,-5.72910028264049,-5.32056297549536,-4.82706451790187,-4.31175458168855,-3.7867128144627,-3.23780383475372,-2.69711026106388,-2.12804372351905,-1.4747630091075
1991,"AUS",-5.10935126703541,-8.11172808330807,-8.87386813535497,-8.74033674273045,-8.01641790350375,-7.75172534927667,-7.5616817463888,-7.5616817463888,-7.16912004311654,-6.78553764625789,-6.28181684811564,-5.77958418807248,-5.3308405582536,-4.83710224333538,-4.34434556770619,-3.82355435744054,-3.265705412225,-2.72753887768607,-2.17410393134551,-1.48613969608961
1992,"AUS",-5.13280292807046,-7.95757740348081,-8.74033674273045,-8.87386813535497,-8.01641790350375,-7.72873583105197,-7.79935339826592,-7.52394141840595,-7.23625934595417,-6.80339526365789,-6.30343931212881,-5.77635316749104,-5.31241629092754,-4.86006243561688,-4.3740584650247,-3.82218230142836,-3.26859141711413,-2.69978445668518,-2.13893680146571,-1.48160454092422
1993,"AUS",-5.23440404080438,-8.07893826048508,-8.94797610750869,-8.74033674273045,-8.01641790350375,-7.87533930524384,-7.902007552326,-7.54263355141811,-7.13089883029635,-6.84009663050832,-6.34813949104671,-5.88530435127959,-5.36232269652395,-4.90222942025247,-4.40549999085952,-3.8689635159677,-3.31814382652687,-2.74559631717618,-2.1888100787352,-1.51072193949494
1994,"AUS",-5.23065871807422,-8.0471895621705,-8.94797610750869,-8.74033674273045,-8.11172808330807,-7.902007552326,-7.79935339826592,-7.6211051668596,-7.15621663828064,-6.76799333660698,-6.31996861408002,-5.86747856732699,-5.36445716905258,-4.92262441677354,-4.38442951929019,-3.87569107618076,-3.31236266796166,-2.70980173414102,-2.1496923468909,-1.46093790411566
1995,"AUS",-5.27460083993072,-8.11172808330807,-8.74033674273045,-8.67971212091401,-7.98656494035407,-7.79935339826592,-7.79935339826592,-7.43538802106451,-7.26443022292087,-6.84009663050832,-6.37712702791997,-5.84996498483428,-5.43757943388154,-4.94064292227622,-4.43289896504764,-3.91653316090603,-3.34132598462477,-2.76224243018564,-2.17762785358966,-1.48387468945875
1996,"AUS",-5.28638879568276,-8.0471895621705,-9.02801881518223,-8.67971212091401,-8.11172808330807,-7.98656494035407,-7.75172534927667,-7.5810998322459,-7.1821921246839,-6.82157758274108,-6.40093767661368,-5.88530435127959,-5.39703333948719,-4.95048137127651,-4.47238907475427,-3.94920579655586,-3.34585728662899,-2.77659674363732,-2.18222759633031,-1.46093790411566
1997,"AUS",-5.26681869948867,-8.29404964010203,-8.94797610750869,-8.94797610750869,-7.92940652651412,-7.79935339826592,-7.75172534927667,-7.41858090274813,-7.19543735143392,-6.84009663050832,-6.39493165255347,-5.90712339867423,-5.45146854604221,-4.983506626708,-4.47589785028395,-3.95597489295733,-3.41458661878117,-2.77933140310717,-2.17348851965964,-1.46325540225602
1998,"AUS",-5.42615073805792,-7.98656494035407,-9.11503019217186,-8.94797610750869,-7.84936381884058,-7.84936381884058,-7.75172534927667,-7.5616817463888,-7.1821921246839,-6.83079423784601,-6.40697999106965,-5.90712339867423,-5.51896403766366,-5.03441582276166,-4.56594947283481,-3.99976191973615,-3.44358309815859,-2.82278787857263,-2.23979810489528,-1.50407739677627
1999,"AUS",-5.29034919689886,-8.07893826048508,-9.11503019217186,-8.94797610750869,-8.01641790350375,-7.77525584668686,-7.75172534927667,-7.46987419713568,-7.23625934595417,-6.81244509917781,-6.40697999106965,-6.04909365994462,-5.54166362517977,-5.07517381523383,-4.60717218865876,-4.02968104889638,-3.47280080052185,-2.84903789440319,-2.23175391223345,-1.50629715351459
2000,"AUS",-5.36873983084458,-8.33487163462228,-9.02801881518223,-8.94797610750869,-7.98656494035407,-7.79935339826592,-7.70626297519991,-7.5616817463888,-7.19543735143392,-6.84948637085816,-6.44402126275,-6.02812853147957,-5.51896403766366,-5.13280292807046,-4.60717218865876,-4.06984709062171,-3.52914439599278,-2.88365437014864,-2.23707829079193,-1.49290409617815
2001,"AUS",-5.43299226987464,-8.33487163462228,-9.21034037197618,-9.21034037197618,-8.33487163462228,-7.95757740348081,-7.95757740348081,-7.60090245954208,-7.25024558792891,-6.84948637085816,-6.4956456281553,-6.01986402162968,-5.55192012534696,-5.16029606865066,-4.6428720531721,-4.08162578981433,-3.54391368386375,-2.88651918858067,-2.280627925642,-1.51951320490611
2002,"AUS",-5.35806737095381,-8.51719319141624,-9.11503019217186,-9.11503019217186,-8.18072095479502,-8.11172808330807,-7.84936381884058,-7.64172445406234,-7.33853819507459,-6.91780561483564,-6.46950034805098,-6.00353712834225,-5.57803126935064,-5.09456052903402,-4.64183417035968,-4.12336151129259,-3.54287615999409,-2.87812703147973,-2.25436652072357,-1.49514876603197
2003,"AUS",-5.45380226938843,-8.33487163462228,-9.31570088763401,-9.11503019217186,-8.18072095479502,-8.0471895621705,-7.92940652651412,-7.5810998322459,-7.25024558792891,-6.90775527898214,-6.46306945772069,-6.14694944994838,-5.64929428937213,-5.14131361773837,-4.6831317274578,-4.18448811207507,-3.56737003671674,-2.93595506951813,-2.28907674296925,-1.50629715351459
2004,"AUS",-5.46319200973827,-8.42188301161191,-9.43348392329039,-9.21034037197618,-8.18072095479502,-8.01641790350375,-7.902007552326,-7.77525584668686,-7.33853819507459,-6.95904857336969,-6.4759728625566,-6.14228743684257,-5.66938104793887,-5.19576077822294,-4.69181799271376,-4.21245265070243,-3.58632286578884,-2.94789494413983,-2.32944254716393,-1.53255686809814
2005,"AUS",-5.3538300764783,-8.46840302724681,-9.31570088763401,-9.43348392329039,-8.42188301161191,-8.14562963498375,-8.01641790350375,-7.77525584668686,-7.38579107992514,-6.93821448646685,-6.52931884326189,-6.12385373515373,-5.72910028264049,-5.21397621811429,-4.76065508882849,-4.24122175808286,-3.65660589356364,-2.99154106893552,-2.33407576008542,-1.54756250871601
2006,"AUS",-5.46555328592395,-8.51719319141624,-9.21034037197618,-9.43348392329039,-8.2170885989659,-8.0471895621705,-8.01641790350375,-7.82404601085629,-7.3697907385787,-6.96963068270022,-6.4956456281553,-6.13302811142977,-5.70779049605374,-5.25525787708759,-4.80606312836748,-4.25380933687313,-3.65776845908888,-3.00315978938279,-2.34831494470022,-1.53686721959926
2007,"AUS",-5.53657455567229,-8.67971212091401,-9.21034037197618,-9.21034037197618,-8.29404964010203,-8.14562963498375,-7.95757740348081,-7.66277786326017,-7.35404238161056,-6.95904857336969,-6.51571319120611,-6.11024808309795,-5.74148434184021,-5.21030648922532,-4.77595850696837,-4.25170037299831,-3.65854425431786,-3.01389624418166,-2.33417896458522,-1.52169899812609
2008,"AUS",-5.57803126935064,-8.74033674273045,-9.31570088763401,-9.56701531591492,-8.33487163462228,-8.29404964010203,-8.0471895621705,-7.72873583105197,-7.38579107992514,-7.02428909523809,-6.55008083471032,-6.15633919029822,-5.7321819491779,-5.27460083993072,-4.81096509896769,-4.27586643884549,-3.67774170970348,-3.00074481537754,-2.33976788412176,-1.50629715351459
2009,"AUS",-5.64929428937213,-8.56848648580379,-9.31570088763401,-9.11503019217186,-8.42188301161191,-8.25482892694875,-7.92940652651412,-7.84936381884058,-7.3697907385787,-6.99113688792119,-6.4759728625566,-6.08357983601579,-5.74148434184021,-5.31444674847792,-4.83584200372309,-4.30877617293429,-3.74735638387291,-3.0548455380465,-2.38281948570465,-1.54756250871601
2010,"AUS",-5.67811472790762,-8.67971212091401,-9.43348392329039,-9.43348392329039,-8.46840302724681,-8.18072095479502,-8.07893826048508,-7.87533930524384,-7.38579107992514,-7.00206595845338,-6.57128304236092,-6.16106733149416,-5.76672227443007,-5.34540897408189,-4.8848840887907,-4.30136873165643,-3.77052344315445,-3.06658401452594,-2.39491970419684,-1.54543258245819
2011,"AUS",-5.68397984736002,-8.67971212091401,-9.31570088763401,-9.31570088763401,-8.37743124904108,-8.2170885989659,-8.14562963498375,-7.77525584668686,-7.3697907385787,-6.98032597181697,-6.55709840736897,-6.13764705728606,-5.78282568199665,-5.35594647938467,-4.89819986476647,-4.31623889413588,-3.79735593045002,-3.08938382963545,-2.38727190116124,-1.54115907168081
2012,"AUS",-5.75718325138332,-8.80487526386802,-9.31570088763401,-9.43348392329039,-8.29404964010203,-8.25482892694875,-8.2170885989659,-7.82404601085629,-7.45248245442381,-6.99113688792119,-6.62257633674847,-6.18991548583182,-5.79589776356401,-5.34331473247877,-4.88224207932786,-4.35596910035459,-3.7640341277147,-3.07846192115299,-2.3906515718625,-1.53039470509365
2013,"AUS",-5.64929428937213,-8.80487526386802,-9.56701531591492,-9.43348392329039,-8.46840302724681,-8.37743124904108,-8.2170885989659,-7.75172534927667,-7.43538802106451,-7.04701734631564,-6.58567177981302,-6.16581793425276,-5.76672227443007,-5.35806737095381,-4.91851200522045,-4.41372372141714,-3.82492829857721,-3.12311120288382,-2.42746827514074,-1.5810384379124
2014,"AUS",-5.70478297498978,-8.94797610750869,-9.31570088763401,-9.43348392329039,-8.51719319141624,-8.37743124904108,-8.07893826048508,-7.77525584668686,-7.41858090274813,-7.03558865049202,-6.57128304236092,-6.19480547112601,-5.77635316749104,-5.34961066093559,-4.90627527877201,-4.3740584650247,-3.78275066972401,-3.13361598091738,-2.42543092299289,-1.55180879959746
2015,"AUS",-5.85693365415038,-8.87386813535497,-9.56701531591492,-9.31570088763401,-8.46840302724681,-8.42188301161191,-8.18072095479502,-7.902007552326,-7.33853819507459,-6.99113688792119,-6.57845153183954,-6.14694944994838,-5.78282568199665,-5.39703333948719,-4.94625303516699,-4.40059802025932,-3.80092895792256,-3.13591430415385,-2.43428958399147,-1.54968790802833
2016,"AUS",-5.89252459925308,-8.87386813535497,-9.72116599574217,-9.72116599574217,-8.67971212091401,-8.33487163462228,-8.14562963498375,-7.70626297519991,-7.43538802106451,-6.96963068270022,-6.58567177981302,-6.18504929618065,-5.79919265946086,-5.417100902538,-4.95756857315956,-4.43121687886465,-3.83136510241069,-3.16580910393151,-2.46275384514687,-1.56861591791385
2017,"AUS",-5.76992227716075,-8.87386813535497,-9.56701531591492,-9.56701531591492,-8.37743124904108,-8.46840302724681,-8.2170885989659,-7.87533930524384,-7.43538802106451,-6.99113688792119,-6.5929445391421,-6.15633919029822,-5.79589776356401,-5.417100902538,-4.94344404455593,-4.40059802025932,-3.81762233000666,-3.16060691674423,-2.45329171041875,-1.56234630490025
2018,"AUS",-5.90345366978527,-9.02801881518223,-9.72116599574217,-9.56701531591492,-8.51719319141624,-8.51719319141624,-8.25482892694875,-7.95757740348081,-7.46987419713568,-7.03558865049202,-6.61508566501932,-6.21460809842219,-5.80581520022135,-5.39262804601928,-5.0011801353255,-4.46627818712147,-3.87955581529064,-3.23475117402649,-2.53224986129852,-1.61342993370364
2019,"AUS",-5.85344324921061,-9.02801881518223,-9.72116599574217,-9.31570088763401,-8.56848648580379,-8.25482892694875,-8.2170885989659,-7.92940652651412,-7.45248245442381,-7.05857816871672,-6.66089520105061,-6.25543009294245,-5.82595010863041,-5.41260651295016,-4.99969535405792,-4.47414192358169,-3.88052433836878,-3.23348197725756,-2.52585365212141,-1.60140574073684
1950,"AUT",-2.82127489181684,-5.89979735858216,-7.20886037176606,-7.35404238161056,-6.87819647674059,-6.55709840736897,-6.43152109998577,-6.27648350214028,-6.07050775444843,-5.69284253461787,-5.31038994778231,-4.91851200522045,-4.54690127786412,-4.07336615583691,-3.5098967985855,-2.9981351581703,-2.46970281604573,-1.97782402230084,-1.54322891232377,-1.11841491596429
1951,"AUT",-2.92081034703673,-5.95609740327069,-7.22246602382184,-7.66277786326017,-6.94857727350239,-6.64539101451465,-6.50897915902477,-6.2925696398919,-6.13302811142977,-5.76353247906197,-5.38387525490968,-4.95331022747699,-4.5688382567407,-4.08399827016796,-3.54737989184024,-2.96733919905277,-2.42463973900135,-1.90126188405322,-1.44172250802951,-0.932164081030445
1952,"AUT",-3.05867207332787,-6.31996861408002,-7.60090245954208,-7.72873583105197,-7.27881896037297,-6.85896511481271,-6.69264389936519,-6.4377516497364,-6.14694944994838,-5.74148434184021,-5.36232269652395,-5.01615047478437,-4.65541140242484,-4.14080743663244,-3.6096986562395,-3.04934404300264,-2.44784210565118,-1.95467847874717,-1.50724240011943,-1.07158361628019
1953,"AUT",-3.10934900034096,-6.39493165255347,-7.54263355141811,-7.70626297519991,-7.29341775979412,-6.96963068270022,-6.83079423784601,-6.50897915902477,-6.14694944994838,-5.82256601064617,-5.46792015093422,-5.060876510533,-4.66279929882473,-4.16820641082056,-3.62646819399254,-3.03135945119714,-2.47944161035694,-1.97565826921636,-1.49276660563041,-1.06125650212434
