Country,Year,0,1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,Gender
0,1994,0.00658,0.00038,0.00018,0.00023,0.00079,0.00116,0.00123,0.00133,0.0016,0.00196,0.00291,0.00471,0.00811,0.01399,0.02392,0.03897,0.06393,0.10511,0.16897,0.29069767441860467,0
0,1995,0.00622,0.0004,0.00018,0.0002,0.00075,0.00126,0.00126,0.00144,0.00163,0.00194,0.00273,0.00446,0.00759,0.01325,0.02265,0.03689,0.05902,0.10068,0.16513,0.2710027100271003,0
0,1996,0.00641,0.00038,0.00017,0.00021,0.00084,0.00124,0.00122,0.00144,0.00155,0.00194,0.00273,0.00448,0.00736,0.01307,0.02179,0.03636,0.05917,0.10224,0.16438,0.2824858757062147,0
0,1997,0.00589,0.00039,0.00014,0.0002,0.00088,0.00122,0.00128,0.00132,0.00143,0.00194,0.0026,0.00434,0.00704,0.01263,0.021,0.03491,0.05675,0.09823,0.15863,0.27548209366391185,0
0,1998,0.00566,0.00038,0.00015,0.00018,0.00077,0.00131,0.00139,0.00149,0.00154,0.0019,0.00252,0.00406,0.00689,0.01183,0.01997,0.03383,0.05446,0.09382,0.15383,0.2717391304347826,0
0,1999,0.00635,0.00032,0.00015,0.00016,0.00081,0.00127,0.00138,0.00141,0.00144,0.00184,0.00252,0.00395,0.00668,0.01092,0.01888,0.03277,0.05365,0.08994,0.15361,0.2680965147453083,0
0,2000,0.00554,0.0003,0.00015,0.00018,0.00076,0.00109,0.00129,0.00132,0.00149,0.00191,0.00251,0.00387,0.00637,0.01047,0.01801,0.03077,0.05187,0.08805,0.14957,0.2710027100271003,0
0,2001,0.00587,0.00028,0.00015,0.00016,0.00069,0.00102,0.00107,0.0012,0.00138,0.00173,0.00251,0.00369,0.0064,0.01046,0.01715,0.02938,0.04967,0.08523,0.14912,0.25839793281653745,0
0,2002,0.00531,0.00032,0.00014,0.00016,0.00062,0.00091,0.00108,0.00117,0.00131,0.00171,0.00262,0.00365,0.00595,0.01008,0.01676,0.02903,0.04927,0.0862,0.15086,0.2770083102493075,0
0,2003,0.0054,0.00029,0.00013,0.00012,0.00061,0.00091,0.00099,0.00107,0.00129,0.00179,0.00258,0.00348,0.00593,0.00974,0.01635,0.02765,0.04679,0.08252,0.14249,0.267379679144385,0
0,2004,0.00517,0.00029,0.00013,0.00014,0.00051,0.00084,0.00096,0.00113,0.00122,0.00168,0.00243,0.00366,0.00562,0.00949,0.01552,0.02659,0.0459,0.08074,0.14067,0.26246719160104987,0
0,2005,0.00545,0.00026,0.00013,0.00012,0.00049,0.00084,0.00093,0.00108,0.0012,0.00174,0.00248,0.00354,0.00555,0.00901,0.01519,0.02463,0.04328,0.07678,0.13135,0.25510204081632654,0
0,2006,0.00537,0.00022,0.00011,0.00013,0.00052,0.00082,0.00079,0.00102,0.00119,0.00165,0.0024,0.00351,0.00542,0.00879,0.01448,0.02394,0.04229,0.0768,0.13344,0.2570694087403599,0
0,2007,0.00462,0.00026,0.0001,0.00012,0.0005,0.00076,0.00088,0.00101,0.0013,0.00157,0.00246,0.00365,0.00556,0.00895,0.01468,0.02336,0.04282,0.07616,0.13421,0.25380710659898476,0
0,2008,0.00473,0.00024,0.00011,0.00012,0.00049,0.0007,0.00083,0.001,0.00121,0.00165,0.00239,0.0036,0.00523,0.00838,0.01392,0.02318,0.04136,0.07516,0.13569,0.2604166666666667,0
0,2009,0.00474,0.00021,0.00011,0.00012,0.00048,0.00066,0.00082,0.00099,0.00124,0.00171,0.00235,0.00355,0.00526,0.00831,0.01348,0.02275,0.03911,0.07105,0.12904,0.2518891687657431,0
0,2010,0.00476,0.0002,0.00013,0.00012,0.00047,0.0006,0.0007,0.00092,0.00118,0.00151,0.00236,0.00346,0.00517,0.00787,0.0131,0.02173,0.03715,0.06963,0.12577,0.25380710659898476,0
0,2011,0.00417,0.00018,0.0001,0.0001,0.00041,0.00063,0.00073,0.00092,0.00113,0.00152,0.00227,0.00338,0.0053,0.00818,0.0127,0.02134,0.03783,0.0685,0.12628,0.25380710659898476,0
0,2012,0.00352,0.0002,9e-05,0.00011,0.00044,0.00063,0.00075,0.00085,0.00107,0.00151,0.00215,0.00332,0.00504,0.00773,0.01235,0.0205,0.03633,0.06671,0.12395,0.25380710659898476,0
0,2013,0.0038,0.0002,0.0001,0.00011,0.00038,0.00056,0.00066,0.00078,0.00108,0.00151,0.00228,0.00331,0.00515,0.00771,0.01277,0.02026,0.03493,0.06367,0.1185,0.24330900243309,0
0,2014,0.00348,0.00015,9e-05,9e-05,0.00034,0.00059,0.00063,0.00085,0.00118,0.00165,0.00223,0.00342,0.00512,0.00784,0.01217,0.01997,0.0346,0.06364,0.11676,0.24509803921568626,0
0,2015,0.00339,0.00018,9e-05,0.00011,0.00042,0.00057,0.00069,0.00087,0.00112,0.00166,0.00233,0.00344,0.0052,0.00784,0.01181,0.01943,0.03397,0.06205,0.11787,0.24271844660194175,0
0,2016,0.00335,0.00018,8e-05,0.00011,0.00037,0.00061,0.00067,0.00083,0.00111,0.00157,0.00225,0.00336,0.00505,0.00766,0.01163,0.01947,0.03337,0.06183,0.11488,0.24038461538461536,0
0,2017,0.00359,0.00016,8e-05,0.00012,0.0004,0.00059,0.00065,0.00087,0.00119,0.00163,0.00241,0.00329,0.00505,0.00765,0.01177,0.01955,0.03342,0.06073,0.11412,0.24271844660194175,0
0,2018,0.00354,0.00014,6e-05,0.00011,0.0004,0.00061,0.00065,0.0008,0.00114,0.00142,0.0022,0.00319,0.00499,0.00768,0.01131,0.01831,0.03127,0.057,0.10773,0.23094688221709006,0
0,2019,0.0036,0.00016,9e-05,9e-05,0.00042,0.00063,0.00069,0.00079,0.00107,0.00154,0.0023,0.00324,0.00496,0.00773,0.01123,0.0179,0.03101,0.05715,0.1063,0.2293577981651376,0
0,2020,0.0034,0.00012,5e-05,0.0001,0.00042,0.0006,0.00069,0.0008,0.00103,0.00142,0.00216,0.00318,0.00484,0.00728,0.01081,0.01768,0.03003,0.05398,0.10077,0.22123893805309736,0
0,2021,0.00347,0.00014,8e-05,0.00011,0.00042,0.00058,0.00069,0.00081,0.00094,0.0014,0.00213,0.00326,0.00486,0.00724,0.01105,0.01779,0.03013,0.05621,0.10376,0.22573363431151244,0
1,1950,0.07735,0.00302,0.00093,0.0008,0.00169,0.00233,0.00233,0.00239,0.00333,0.00462,0.00742,0.01258,0.01835,0.02796,0.04212,0.06607,0.10003,0.1618,0.24714,0.3623188405797102,0
1,1951,0.07142,0.00277,0.00092,0.00081,0.0016,0.00224,0.00212,0.00238,0.00318,0.0044,0.00749,0.01249,0.01895,0.0281,0.04377,0.06938,0.10887,0.17178,0.25253,0.3952569169960475,0
1,1952,0.06168,0.00225,0.00084,0.00068,0.00136,0.00201,0.00194,0.00211,0.00272,0.00387,0.0068,0.01161,0.01769,0.02665,0.04178,0.06428,0.10146,0.16215,0.25619,0.39840637450199207,0
1,1953,0.05862,0.00197,0.00077,0.00062,0.00129,0.00179,0.00184,0.00192,0.00267,0.00374,0.00624,0.01127,0.01734,0.02689,0.04321,0.06242,0.10248,0.16314,0.25042,0.38167938931297707,0
1,1954,0.05722,0.00199,0.00084,0.00055,0.00129,0.00216,0.00203,0.00216,0.00278,0.00389,0.00604,0.01098,0.01785,0.02748,0.0418,0.06361,0.10237,0.16576,0.25175,0.39370078740157477,0
1,1955,0.05541,0.00206,0.00079,0.00065,0.00134,0.00228,0.00228,0.00221,0.00251,0.00372,0.00613,0.0107,0.01779,0.02713,0.04242,0.0647,0.10146,0.16126,0.25868,0.3968253968253968,0
1,1956,0.05218,0.00176,0.00068,0.00051,0.00143,0.00275,0.00229,0.00229,0.00286,0.00392,0.00615,0.01054,0.01834,0.02744,0.04228,0.06424,0.10302,0.16663,0.24962,0.38167938931297707,0
1,1957,0.05228,0.00187,0.00086,0.00069,0.00166,0.0027,0.00259,0.00232,0.00276,0.00392,0.00656,0.01094,0.01854,0.02894,0.04347,0.06704,0.10267,0.15906,0.24292,0.3676470588235294,0
1,1958,0.04625,0.00172,0.00069,0.00058,0.00157,0.00242,0.00225,0.00234,0.0027,0.00366,0.00581,0.01009,0.01763,0.02734,0.04108,0.06407,0.09962,0.15674,0.23886,0.35714285714285715,0
1,1959,0.04582,0.00187,0.00068,0.00052,0.00158,0.00235,0.00216,0.00241,0.00272,0.00362,0.00649,0.01048,0.01774,0.02866,0.04194,0.06342,0.09957,0.15634,0.23792,0.3676470588235294,0
1,1960,0.04351,0.0017,0.00068,0.00051,0.00139,0.00215,0.00208,0.00208,0.00281,0.00377,0.00578,0.01055,0.01776,0.02892,0.04404,0.06734,0.10142,0.16039,0.24623,0.3861003861003861,0
1,1961,0.03904,0.00148,0.00056,0.00052,0.00129,0.00179,0.002,0.00209,0.00277,0.00372,0.00555,0.00973,0.01709,0.0275,0.04085,0.0626,0.09534,0.15344,0.22415,0.3389830508474576,0
1,1962,0.03764,0.00122,0.00053,0.00051,0.00125,0.00167,0.00178,0.00222,0.00245,0.00368,0.00583,0.00978,0.01746,0.02879,0.0432,0.0667,0.10244,0.1597,0.25238,0.3968253968253968,0
1,1963,0.03553,0.00148,0.00057,0.00045,0.00131,0.00173,0.00178,0.00205,0.0027,0.00387,0.00548,0.00952,0.01641,0.02843,0.04478,0.06659,0.10237,0.15707,0.24853,0.4016064257028112,0
1,1964,0.034,0.00133,0.0006,0.00052,0.00127,0.00181,0.00181,0.00198,0.00263,0.00347,0.00593,0.00954,0.01604,0.02801,0.04313,0.06426,0.09703,0.15166,0.22423,0.3496503496503497,0
1,1965,0.03108,0.00137,0.00057,0.00048,0.00118,0.00152,0.00154,0.00221,0.00291,0.00394,0.00615,0.009,0.01672,0.02884,0.04606,0.06822,0.10509,0.15899,0.24367,0.37453183520599254,0
1,1966,0.03286,0.00115,0.00063,0.00048,0.00125,0.00176,0.00177,0.00222,0.0028,0.00396,0.00575,0.00941,0.01597,0.02721,0.04386,0.06406,0.09563,0.15252,0.22796,0.36101083032490977,0
1,1967,0.03094,0.00113,0.00063,0.00046,0.00158,0.0018,0.0018,0.00212,0.00282,0.00388,0.00614,0.00914,0.01591,0.02799,0.04533,0.06842,0.10245,0.16242,0.23595,0.35587188612099646,0
1,1968,0.02896,0.00114,0.00061,0.00043,0.00146,0.00187,0.00163,0.00216,0.00271,0.0041,0.00602,0.00948,0.01582,0.02761,0.04568,0.06843,0.10584,0.16246,0.23333,0.35842293906810035,0
1,1969,0.02922,0.00115,0.00063,0.00047,0.00141,0.0018,0.00165,0.00199,0.003,0.00396,0.0064,0.00938,0.01554,0.02813,0.04766,0.07416,0.10519,0.15768,0.2359,0.3546099290780142,0
1,1970,0.02901,0.00108,0.00065,0.00056,0.00154,0.00196,0.00164,0.00183,0.00303,0.00436,0.00617,0.01001,0.01557,0.0282,0.04594,0.07153,0.10719,0.16023,0.24087,0.3676470588235294,0
1,1971,0.03009,0.001,0.00056,0.00053,0.00174,0.00203,0.00184,0.00209,0.00299,0.00429,0.00615,0.00995,0.015,0.02613,0.04353,0.06893,0.10351,0.1603,0.23779,0.37453183520599254,0
1,1972,0.02821,0.00099,0.00053,0.00056,0.00164,0.00204,0.00185,0.00198,0.00295,0.00434,0.00642,0.00983,0.01529,0.02516,0.04267,0.06674,0.10215,0.1554,0.23072,0.35714285714285715,0
1,1973,0.02703,0.00102,0.00056,0.0004,0.00173,0.00183,0.00176,0.00189,0.00266,0.00411,0.00598,0.00933,0.01459,0.02388,0.04066,0.06594,0.09842,0.15151,0.22664,0.3508771929824561,0
1,1974,0.02765,0.00101,0.00046,0.00038,0.00166,0.00185,0.00162,0.0019,0.00261,0.00429,0.00619,0.00984,0.01462,0.02366,0.04066,0.06667,0.10047,0.15225,0.2322,0.35842293906810035,0
1,1975,0.02329,0.00094,0.00049,0.00047,0.00165,0.00188,0.0015,0.00203,0.00259,0.00426,0.00638,0.00951,0.01518,0.02365,0.03991,0.06525,0.10464,0.16165,0.2413,0.36900369003690037,0
1,1976,0.01993,0.00086,0.00039,0.0004,0.00154,0.00175,0.0016,0.002,0.00229,0.00432,0.0062,0.00965,0.0149,0.02278,0.03929,0.06464,0.10274,0.15329,0.24133,0.3663003663003663,0
1,1977,0.01879,0.00079,0.00038,0.00037,0.00174,0.00184,0.00152,0.00185,0.00253,0.00402,0.00655,0.00952,0.01506,0.02207,0.03714,0.06134,0.09873,0.15007,0.22262,0.3508771929824561,0
1,1978,0.01743,0.00084,0.00035,0.00034,0.00165,0.00193,0.00165,0.0019,0.0025,0.00392,0.00663,0.00976,0.01477,0.02263,0.03773,0.06087,0.10185,0.15882,0.23345,0.3676470588235294,0
1,1979,0.01632,0.00073,0.00038,0.00037,0.00162,0.00193,0.00157,0.00168,0.00243,0.00384,0.00684,0.00955,0.01516,0.02272,0.03532,0.06079,0.09573,0.15197,0.21586,0.35211267605633806,0
1,1980,0.01698,0.00069,0.00042,0.00038,0.00152,0.0018,0.00164,0.00167,0.0024,0.00366,0.00657,0.00964,0.01485,0.02211,0.03539,0.05781,0.09496,0.15148,0.22503,0.33670033670033667,0
1,1981,0.01472,0.00072,0.00029,0.00033,0.00147,0.00175,0.00152,0.00153,0.00247,0.00391,0.00615,0.00992,0.01458,0.02185,0.0345,0.0578,0.0945,0.15332,0.22949,0.3472222222222222,0
1,1982,0.01519,0.00064,0.0003,0.0003,0.00148,0.00178,0.00165,0.00194,0.0024,0.00384,0.00583,0.00968,0.01467,0.02188,0.03342,0.05625,0.09129,0.14886,0.21671,0.33783783783783783,0
1,1983,0.01336,0.00052,0.0003,0.00028,0.00143,0.00173,0.0015,0.00171,0.00253,0.00379,0.00598,0.00974,0.01463,0.02252,0.03387,0.05688,0.09246,0.15003,0.22698,0.32894736842105265,0
1,1984,0.0127,0.00059,0.00032,0.0003,0.00131,0.00177,0.00157,0.00166,0.00239,0.00358,0.00589,0.00955,0.01438,0.02141,0.03221,0.05279,0.08685,0.14155,0.21278,0.31446540880503143,0
1,1985,0.01306,0.0006,0.00021,0.00032,0.0012,0.00164,0.00139,0.00154,0.00219,0.00366,0.00532,0.00901,0.01393,0.02091,0.0323,0.05067,0.08763,0.14258,0.22519,0.341296928327645,0
1,1986,0.01185,0.00052,0.00026,0.00024,0.00107,0.00141,0.00137,0.00167,0.00218,0.00349,0.005,0.00843,0.01386,0.02003,0.03179,0.04892,0.0824,0.13638,0.21309,0.32679738562091504,0
1,1987,0.01077,0.00042,0.00024,0.00025,0.0011,0.00141,0.00128,0.00162,0.00203,0.00315,0.00501,0.00808,0.01303,0.02009,0.03052,0.04769,0.07916,0.12887,0.20334,0.33003300330033003,0
1,1988,0.00882,0.00042,0.00024,0.00024,0.00118,0.00136,0.00122,0.00154,0.00193,0.00331,0.00471,0.00753,0.01251,0.01986,0.02916,0.04708,0.07511,0.12833,0.20319,0.31545741324921134,0
1,1989,0.00913,0.0005,0.00031,0.00022,0.00107,0.00131,0.00135,0.00138,0.00197,0.00316,0.00457,0.0076,0.0125,0.0197,0.02945,0.0468,0.07417,0.12577,0.2014,0.33444816053511706,0
1,1990,0.00861,0.00047,0.0002,0.0002,0.00098,0.00133,0.00113,0.0015,0.00182,0.00316,0.0049,0.00696,0.01188,0.01933,0.02979,0.04544,0.0739,0.12354,0.1928,0.31446540880503143,0
1,1991,0.00857,0.00043,0.00022,0.00017,0.00101,0.00136,0.00133,0.00144,0.00187,0.0032,0.00486,0.00718,0.01204,0.01859,0.02962,0.04389,0.07331,0.1228,0.19211,0.31746031746031744,0
1,1992,0.00862,0.00037,0.00015,0.0002,0.00099,0.00133,0.00112,0.00133,0.00184,0.00293,0.00488,0.0073,0.01145,0.01895,0.02892,0.04354,0.07195,0.11979,0.19474,0.3215434083601286,0
1,1993,0.00732,0.00032,0.00021,0.00022,0.00112,0.00141,0.00123,0.00125,0.00192,0.00275,0.00452,0.00706,0.01116,0.01859,0.02845,0.043,0.07059,0.11597,0.19215,0.3194888178913738,0
1,1994,0.00683,0.0004,0.00019,0.00025,0.00102,0.00144,0.00121,0.00132,0.00186,0.0029,0.00444,0.00671,0.01059,0.01807,0.02669,0.04319,0.0684,0.10871,0.18143,0.3115264797507788,0
1,1995,0.00584,0.00037,0.00016,0.00018,0.00102,0.00134,0.00112,0.00138,0.00179,0.00286,0.00445,0.00705,0.01033,0.01786,0.02674,0.0419,0.06789,0.11047,0.18732,0.3076923076923077,0
1,1996,0.00537,0.00033,0.00014,0.00022,0.00086,0.00122,0.00101,0.00118,0.00176,0.00268,0.00449,0.00715,0.00992,0.01703,0.02679,0.04118,0.06616,0.11019,0.18119,0.3067484662576687,0
1,1997,0.00453,0.00035,0.00014,0.00018,0.00091,0.0013,0.00095,0.00102,0.00156,0.00248,0.00437,0.00662,0.00977,0.01637,0.02669,0.03971,0.06627,0.10839,0.17973,0.31446540880503143,0
1,1998,0.00528,0.00028,0.00013,0.00015,0.00078,0.00108,0.00095,0.00099,0.00156,0.00234,0.0041,0.00675,0.00965,0.01445,0.0261,0.03922,0.06295,0.10439,0.17647,0.3125,0
1,1999,0.00429,0.00038,0.00011,0.00015,0.0008,0.00108,0.00087,0.001,0.00158,0.00243,0.00365,0.00624,0.00924,0.01511,0.02457,0.03826,0.06156,0.10571,0.16869,0.29069767441860467,0
1,2000,0.00534,0.00023,0.00015,0.00017,0.00084,0.00106,0.00108,0.00099,0.00136,0.00237,0.00357,0.00649,0.00928,0.01395,0.02269,0.03615,0.05959,0.09906,0.16337,0.29239766081871343,0
1,2001,0.00585,0.00024,0.0001,0.00011,0.00078,0.00095,0.00091,0.00095,0.00137,0.00224,0.00377,0.0059,0.00933,0.01273,0.02186,0.03426,0.05586,0.09627,0.16092,0.28735632183908044,0
1,2002,0.00486,0.00024,0.00013,0.00012,0.00072,0.00094,0.00094,0.00092,0.00127,0.0022,0.00348,0.00603,0.00904,0.01275,0.02062,0.03463,0.05637,0.09566,0.1631,0.29673590504451036,0
