"sexo","idade","ano","previsto","inferior","superior","observado"
"Ambos",90,2014,0.194301472466519,0.191576998963064,0.197064691518299,0.193398486795255
"Ambos",0,2015,0.0117822585162402,0.0108864329833077,0.0127517999657344,0.0128633872889541
"Ambos",1,2015,0.000502923639802024,0.000435399780537322,0.0005809194188375,0.000531523610157047
"Ambos",5,2015,0.000245923058915019,0.000235793890564421,0.000256487353261585,0.000237180095765507
"Ambos",10,2015,0.000348753317674021,0.000311390705429947,0.000390598930757102,0.00032675791943684
"Ambos",15,2015,0.00123917555391025,0.00117016523855177,0.00131225574202599,0.00132619690792883
"Ambos",20,2015,0.00173691344681784,0.00157431096616871,0.00191631030118438,0.00171846960671951
"Ambos",25,2015,0.00162498207518573,0.00152055283855478,0.00173658335160827,0.00169285345294152
"Ambos",30,2015,0.00191463122166647,0.0017378255053649,0.00210942508535132,0.00184105235317669
"Ambos",35,2015,0.00228436615450485,0.00211675370414967,0.00246525078360193,0.00223864528171971
"Ambos",40,2015,0.00302204676534293,0.00276351278631161,0.00330476728646113,0.00296717794521677
"Ambos",45,2015,0.00420595879664665,0.00404065472163213,0.00437802549779453,0.00417206624201909
"Ambos",50,2015,0.00599375103626489,0.00583251702301734,0.00615944220016032,0.00599609377672742
"Ambos",55,2015,0.0087750428754755,0.00820854021311248,0.00938064204685626,0.00877360239801829
"Ambos",60,2015,0.0124252186879551,0.0119460402140986,0.0129236179249844,0.0128285816911482
"Ambos",65,2015,0.0186793314608101,0.018309155740052,0.0190569914187544,0.0189480132592621
"Ambos",70,2015,0.0273770096675216,0.0262996186831568,0.0284985370839456,0.0273672658157238
"Ambos",75,2015,0.0442313122714607,0.0431807331183552,0.0453074518186872,0.0443497466694559
"Ambos",80,2015,0.0727134057931705,0.0702185218084394,0.075296933713105,0.0723890369954633
"Ambos",85,2015,0.121467087927252,0.116104937683462,0.127076881861401,0.122180512142916
"Ambos",90,2015,0.194301472466519,0.191576998963064,0.197064691518299,0.196228972466238
"Ambos",0,2016,0.0110998529296789,0.0101606302118878,0.0121258949977679,0.0124091232661057
"Ambos",1,2016,0.000480706876752743,0.00039545838565087,0.00058433228309738,0.00051606012802238
"Ambos",5,2016,0.000239039154043551,0.000228058491530768,0.000250548518418783,0.000229295321325133
"Ambos",10,2016,0.00034766265631824,0.00029821104874527,0.000405314702814717,0.000313367344695055
"Ambos",15,2016,0.00123917555391025,0.00116227752717133,0.00132116126958584,0.00131539525181774
"Ambos",20,2016,0.00173756267089319,0.00154242806857581,0.00195738400823396,0.00172517101099002
"Ambos",25,2016,0.00159702933730114,0.00148286226122778,0.00171998625286259,0.00166855316511309
"Ambos",30,2016,0.00190041348643305,0.00166084887779601,0.00217453343750894,0.00179273160027578
"Ambos",35,2016,0.00225348097344113,0.0020325560363322,0.00249841893993973,0.0021815195706889
"Ambos",40,2016,0.00296623316757656,0.00262794384750499,0.00334806971343195,0.00288930355316909
"Ambos",45,2016,0.00411968518481805,0.00392218275153977,0.00432713289949239,0.00406083791787735
"Ambos",50,2016,0.00586835825217078,0.0056921468390453,0.0060500246303549,0.00587044792675991
"Ambos",55,2016,0.0086336951312638,0.00788774954447007,0.00945018489739791,0.0085739829208881
"Ambos",60,2016,0.0121548427922192,0.0116319693374623,0.0127012201474557,0.0127050233325653
"Ambos",65,2016,0.0183102825225585,0.0179050675993487,0.0187246679855096,0.0187762112220789
"Ambos",70,2016,0.0269639231999193,0.0257803267480454,0.0282018595589083,0.0270010199312401
"Ambos",75,2016,0.043661914589807,0.0425040887856051,0.0448512799618759,0.0438231805970066
"Ambos",80,2016,0.0718778438959483,0.0691261725130458,0.0747390497015479,0.0717859630185064
"Ambos",85,2016,0.120715620212819,0.114773371087099,0.126965521926745,0.120666463901105
"Ambos",90,2016,0.194301472466519,0.191576998963064,0.197064691518299,0.1983476136475
"Ambos",0,2017,0.010456970952613,0.00949171210528073,0.0115203917155216,0.012863715851619
"Ambos",1,2017,0.000459471544126145,0.000357443515589469,0.000590622268006484,0.000521083656793392
"Ambos",5,2017,0.000232347944182011,0.000220681934494552,0.000244630659456811,0.000224941561485341
"Ambos",10,2017,0.000346575405803682,0.000284502834906538,0.000422190914011263,0.00030549625760623
"Ambos",15,2017,0.00123917555391025,0.00115519226332004,0.00132926448883545,0.00128021518482542
"Ambos",20,2017,0.00173798228960851,0.00151344757876856,0.00199582891496682,0.00171512945491359
"Ambos",25,2017,0.0015724116474053,0.00145391860992497,0.00170056175910938,0.00163202672975874
"Ambos",30,2017,0.00188630132975328,0.00158111660659552,0.00225039234411079,0.00174428604743515
"Ambos",35,2017,0.00222301336747039,0.00194671152029503,0.00253853145698912,0.0021204861400715
"Ambos",40,2017,0.00291145038036262,0.00249151985437235,0.00340215764383263,0.00280809373275127
"Ambos",45,2017,0.00403439189894183,0.00380867325170721,0.0042734876211688,0.00396083809869948
"Ambos",50,2017,0.00574558875860171,0.0055568704356724,0.00594071619360615,0.00575135191609925
"Ambos",55,2017,0.00849462420610327,0.00756250146043176,0.00954163655775294,0.00838941690311158
"Ambos",60,2017,0.0118903503442383,0.0113312005049123,0.0124770920122221,0.0125794312033981
"Ambos",65,2017,0.0179485249115747,0.0175138668247915,0.0183939703164468,0.0185197840392794
"Ambos",70,2017,0.026557069715093,0.0252827796223545,0.027895585943751,0.0265915836765864
"Ambos",75,2017,0.0430998468674791,0.0418494370004775,0.0443876174482097,0.0432529318596678
"Ambos",80,2017,0.0710518835801191,0.0680777241801508,0.0741559771728493,0.0710435754189944
"Ambos",85,2017,0.119968801525011,0.113515092805155,0.126789424945031,0.118452282287798
"Ambos",90,2017,0.194301472466519,0.191576998963064,0.197064691518299,0.19793032230377
"Ambos",0,2018,0.00985132345415278,0.00887284988871915,0.010937700402407,0.0125961118672796
"Ambos",1,2018,0.000439174287016186,0.000321644064940962,0.000599650593309028,0.000512628272294209
"Ambos",5,2018,0.000225844035390835,0.000213621050964569,0.000238766395405836,0.00022241249852167
"Ambos",10,2018,0.000345491555463575,0.000270474202575639,0.00044131534083462,0.000295022901989037
"Ambos",15,2018,0.00123917555391025,0.00114871481924628,0.00133676002753784,0.00119487559111281
"Ambos",20,2018,0.00173825347595098,0.00148706172508263,0.00203187607863942,0.00165201727527514
"Ambos",25,2018,0.0015493412404075,0.00142861456166367,0.00168027006278868,0.00157151250787609
"Ambos",30,2018,0.00187229396761827,0.0014998616252772,0.00233720540755342,0.00169393646145791
"Ambos",35,2018,0.00219295769087669,0.00186009892747413,0.00258538046710535,0.00205825244113301
"Ambos",40,2018,0.00285767936586019,0.00235564668359776,0.00346670466964541,0.00272847662139115
"Ambos",45,2018,0.00395033125044175,0.00370002653472568,0.0042175689395086,0.00383408401072333
"Ambos",50,2018,0.00562538767478261,0.00542607832128867,0.00583201800966273,0.00561687786416938
"Ambos",55,2018,0.00835779342516036,0.00723569932932351,0.00965389905776869,0.00817883990577953
"Ambos",60,2018,0.0116316133187038,0.0110419340483197,0.012252783597855,0.0123813984622388
"Ambos",65,2018,0.0175939145725647,0.0171341556544041,0.0180660101513166,0.0182768538871936
"Ambos",70,2018,0.0261563551647566,0.0248033777903092,0.0275831348975457,0.0261473913239304
"Ambos",75,2018,0.0425450147445849,0.0412133677329027,0.0439196886638281,0.0426250881213848
"Ambos",80,2018,0.0702354145123066,0.0670652650716678,0.0735554157050446,0.0704233050160332
"Ambos",85,2018,0.119226603102181,0.112314109288978,0.126564533853095,0.117121511420011
"Ambos",90,2018,0.194301472466519,0.191576998963064,0.197064691518299,0.198683310698221
"Ambos",0,2019,0.00928075388543468,0.00829879427465875,0.0103789044325421,0.0122142516006901
"Ambos",1,2019,0.000419773665729391,0.000288229388514839,0.00061135310090289,0.000508587059912377
"Ambos",5,2019,0.000219522184718196,0.000206845175549187,0.000232976135196301,0.000222035871097871
"Ambos",10,2019,0.000344411094664503,0.000256298524547243,0.000462815782250577,0.000286485622376721
"Ambos",15,2019,0.00123917555391025,0.0011427184018441,0.00134377467881039,0.00105965218089672
"Ambos",20,2019,0.00173842872280679,0.00146293649876713,0.0020658001402156,0.00152903372806701
"Ambos",25,2019,0.00152604547943302,0.00140320102986173,0.00165964445274634,0.00149028211112217
"Ambos",30,2019,0.00185839062184102,0.00141809209994964,0.00243539591220436,0.00164399084509165
"Ambos",35,2019,0.00216330837427557,0.00177343884456871,0.00263888610342747,0.00200083941999951
"Ambos",40,2019,0.00280490143783455,0.00222144749420617,0.00354159713271898,0.00267096818683157
"Ambos",45,2019,0.00386766186102959,0.00359599765362405,0.00415984928582681,0.00375370134920245
"Ambos",50,2019,0.00550770126807639,0.00529934618792752,0.00572424827188609,0.00553706178159526
"Ambos",55,2019,0.00822316670435704,0.00690971047909635,0.00978629580099131,0.00808833815876149
"Ambos",60,2019,0.0113785064761702,0.01076292703468,0.012029293630912,0.0122329184919654
"Ambos",65,2019,0.0172463102963454,0.0167649562085668,0.0177414849843654,0.0182329517186817
"Ambos",70,2019,0.0257616869197006,0.0243397034025731,0.027266746104988,0.0258402760536951
"Ambos",75,2019,0.0419973250759444,0.0405935941034558,0.0434495972206707,0.0422636281466819
"Ambos",80,2019,0.0694283276269938,0.0660835341467896,0.0729424165840466,0.0700901170451768
"Ambos",85,2019,0.118488996360621,0.111159918646325,0.126301300230499,0.117280748146842
"Ambos",90,2019,0.194301472466519,0.191576998963064,0.197064691518299,0.199488869045786
"Feminino",0,2012,0.0128230382019645,0.0123194882503804,0.0133471703846111,0.0132551511959286
"Feminino",1,2012,0.000524193994067232,0.000512877657039189,0.000535760019265495,0.000538129668969831
"Feminino",5,2012,0.000235945944984617,0.000230954802078214,0.000241044951019598,0.000234094086270805
"Feminino",10,2012,0.00026571665751744,0.000258440796336136,0.00027319735538351,0.000264210837593014
"Feminino",15,2012,0.000512900292546049,0.000501417657404074,0.000524645883943865,0.000509449733749648
"Feminino",20,2012,0.000600832064388381,0.000581791723573179,0.000620495539847254,0.000595778447307364
"Feminino",25,2012,0.000726376461737751,0.000710506025645766,0.000742601392700515,0.000717657420600476
"Feminino",30,2012,0.000983690008852384,0.000969999166980283,0.000997574087128751,0.000975914262789755
"Feminino",35,2012,0.00134223248327993,0.00132141255911674,0.00136338044219589,0.00135819934382923
"Feminino",40,2012,0.00201321009308613,0.00197874218693292,0.00204827839911075,0.00203006029503699
"Feminino",45,2012,0.00298717427256509,0.00294737903532805,0.00302750682138906,0.00301301803896205
"Feminino",50,2012,0.00440951318917945,0.00432212315286752,0.00449867018542669,0.00440041879654112
"Feminino",55,2012,0.00657452914018397,0.00647627754122625,0.00667427131403386,0.00659356085053954
"Feminino",60,2012,0.00983190392540788,0.0096421098354487,0.0100254338986123,0.00988120238203934
"Feminino",65,2012,0.0153289204591707,0.0151275174076094,0.0155330049281838,0.0153364404569494
"Feminino",70,2012,0.0221371386110677,0.0216172451748937,0.0226695354528695,0.0220685199769523
"Feminino",75,2012,0.0379647932317867,0.0375211470446643,0.0384136850458382,0.038023805781755
"Feminino",80,2012,0.0661796769039119,0.0649761966241121,0.0674054478818307,0.0660269094153338
"Feminino",85,2012,0.114105733525115,0.111852349223648,0.116404514645204,0.114813291673848
"Feminino",90,2012,0.186439253624479,0.182928900282808,0.190016969644023,0.184565123351175
"Feminino",0,2013,0.0121302706733788,0.0114621377808306,0.0128373493167669,0.0127739962637988
"Feminino",1,2013,0.00049475208206075,0.00047971505200269,0.000510260459165401,0.00052352802745317
"Feminino",5,2013,0.000230648525568681,0.000223778816501292,0.000237729125476447,0.000224019775982907
"Feminino",10,2013,0.000260500407876825,0.000250470296766673,0.000270932175910695,0.000262203811981436
"Feminino",15,2013,0.000519013077215699,0.000493389975517889,0.000545966857227204,0.000497811882005736
"Feminino",20,2013,0.000592917897989835,0.000551724019408151,0.00063718747306634,0.000582884723354758
"Feminino",25,2013,0.000710997338106421,0.000685943286375865,0.000736966488097409,0.000704303483396776
"Feminino",30,2013,0.00097564907644041,0.000945546557248404,0.00100670994258504,0.000963822100362139
"Feminino",35,2013,0.00131219822317978,0.00126712096338042,0.00135887908627334,0.0013457346126232
"Feminino",40,2013,0.00197297326298438,0.00189823923227576,0.00205064958634557,0.00197289100549321
"Feminino",45,2013,0.00291963685636039,0.00284695290586671,0.00299417645983957,0.0029323419319545
"Feminino",50,2013,0.00430302777109505,0.00418292108428894,0.00442658315222861,0.00426237931876802
"Feminino",55,2013,0.00647008100042981,0.00625586857784414,0.00669162844954601,0.00643553740107225
"Feminino",60,2013,0.00958532549744422,0.00932469782589063,0.00985323777858492,0.00961879660894056
"Feminino",65,2013,0.0150099503981727,0.0147318111390798,0.015293340976789,0.0148792591375241
"Feminino",70,2013,0.0217822362589592,0.0210623183873934,0.0225267611909761,0.0215862462619859
"Feminino",75,2013,0.0374367275112929,0.0368195446965196,0.0380642557724858,0.0373816707468154
"Feminino",80,2013,0.0653339857510324,0.0636601074981802,0.0670518769425283,0.064792033122183
"Feminino",85,2013,0.113199801306605,0.110051316327298,0.11643836206143,0.114003210943995
"Feminino",90,2013,0.186439253624479,0.181494294613615,0.191518942047478,0.184321844879727
"Feminino",0,2014,0.0114749300666429,0.0107057072308967,0.0122994228400282,0.0123718633393905
"Feminino",1,2014,0.000466963806288959,0.000449641503170096,0.000484953445904178,0.000502667202939017
"Feminino",5,2014,0.000225470042939177,0.000217273046071322,0.000233976285518209,0.000213595263759559
"Feminino",10,2014,0.000255386557764217,0.000243396017439251,0.000267967794103018,0.000253562852628468
"Feminino",15,2014,0.000525198714517645,0.000482537120165968,0.000571632063531433,0.000485000815960492
"Feminino",20,2014,0.000585107977076002,0.000518688758015186,0.000660032321016582,0.000568483492377293
"Feminino",25,2014,0.000701876936640259,0.00066215282405021,0.000743984192613153,0.000693089386871863
"Feminino",30,2014,0.00096767387265582,0.000918235172870229,0.00101977440146812,0.000940557803253818
"Feminino",35,2014,0.00128283602011223,0.00120995120379256,0.00136011125848637,0.00133030933373209
"Feminino",40,2014,0.00193354062242161,0.00181255543137499,0.00206260138246833,0.00192869614350617
"Feminino",45,2014,0.00285258887054758,0.00275104861447412,0.00295787694247177,0.00286913702121522
"Feminino",50,2014,0.0041991138714024,0.00405601967834795,0.00434725635063633,0.00419400166739823
"Feminino",55,2014,0.00636729220595582,0.00601848698551791,0.00673631265359243,0.00633669742985923
"Feminino",60,2014,0.00934493111293728,0.00903469172536757,0.00966582371154344,0.00947677052924951
"Feminino",65,2014,0.0146976175886422,0.0143647542533461,0.0150381941084474,0.0146651362453383
"Feminino",70,2014,0.0214330236972858,0.02056869374454,0.0223336741999164,0.0213470672329195
"Feminino",75,2014,0.0369160068434499,0.0361720161119896,0.0376753000730288,0.0371436467953298
"Feminino",80,2014,0.0644991014433887,0.0624810907456813,0.0665822897352684,0.0641954095672538
"Feminino",85,2014,0.112301061655543,0.108487629346967,0.11624853934846,0.113643574994267
"Feminino",90,2014,0.186439253624479,0.180401116311056,0.192679491140835,0.186229617557647
"Feminino",0,2015,0.0108549943838696,0.0100192004684536,0.0117605095780689,0.0117233358009031
"Feminino",1,2015,0.000440736288517726,0.00042191239901965,0.000460400017794531,0.000497603843405669
"Feminino",5,2015,0.000220407826747007,0.000211181548451956,0.000230037190500054,0.000209934306562295
"Feminino",10,2015,0.000250373096987608,0.000236849373874019,0.000264669003214293,0.000250605192360582
"Feminino",15,2015,0.000531458072715097,0.000469471982069664,0.000601628412006349,0.00047203179142977
"Feminino",20,2015,0.000577400928524241,0.000484033473464712,0.000688778463758377,0.000567950130009549
"Feminino",25,2015,0.000688648454109502,0.000635500222045805,0.0007462415855981,0.000689214456129607
"Feminino",30,2015,0.000959763860216091,0.000888843034474951,0.00103634346183635,0.000926885914302246
"Feminino",35,2015,0.00125413083589576,0.00115121446439635,0.00136624773418681,0.0013252747738422
"Feminino",40,2015,0.00189489609854087,0.00172387921888569,0.00208287865236079,0.00191561641493295
"Feminino",45,2015,0.00278648102469232,0.00266039319330178,0.00291854471757011,0.00282490759925553
"Feminino",50,2015,0.00409770939045482,0.00393689777205297,0.00426508972821652,0.0041694090555392
"Feminino",55,2015,0.00626613639509806,0.00577009757207067,0.00680481826027112,0.00624819412207065
"Feminino",60,2015,0.00911056567967648,0.00876222174869349,0.0094727580954083,0.00941486269765082
"Feminino",65,2015,0.014391783920103,0.0140160878583695,0.0147775503761025,0.0145379174710581
"Feminino",70,2015,0.0210894097073927,0.02011046680627,0.0221160058635538,0.021175638947047
"Feminino",75,2015,0.0364025290633255,0.0355567200635099,0.0372684578284876,0.0368841513490415
"Feminino",80,2015,0.0636748858833982,0.0613800818063077,0.0660554853129427,0.0639487612893094
"Feminino",85,2015,0.111409457467185,0.10705263091744,0.115943598085924,0.113072463372505
"Feminino",90,2015,0.186439253624479,0.179484641287386,0.193663341011985,0.188687920239193
"Feminino",0,2016,0.0102685508660632,0.00938869969150097,0.0112308562797444,0.0112441653700822
"Feminino",1,2016,0.00041598186711751,0.000396168886125345,0.000436785724045529,0.000482658039132429
"Feminino",5,2016,0.000215459266597309,0.00020540079517629,0.000226010301093561,0.000202804625956757
"Feminino",10,2016,0.000245458054816811,0.000230682913886014,0.000261179537138253,0.000244120631469099
"Feminino",15,2016,0.000537792030419289,0.000454661819183472,0.000636121740994027,0.00046653646507089
"Feminino",20,2016,0.000569795397298693,0.000448744592347539,0.000723500183220772,0.000560695295280403
"Feminino",25,2016,0.000678653601816922,0.000609818399855112,0.00075525879732148,0.000670650802859736
"Feminino",30,2016,0.000951918506230584,0.00085794237418898,0.00105618846878948,0.000903234177756624
"Feminino",35,2016,0.00122606796884843,0.00109185166475752,0.0013767828659857,0.00129813036448878
"Feminino",40,2016,0.00185702393972381,0.00163379235466594,0.00211075654923874,0.0018801837204144
"Feminino",45,2016,0.00272155874553819,0.00257481532207903,0.00287666534446234,0.00276913102869272
"Feminino",50,2016,0.00399875372825118,0.00382371382950545,0.00418180650858772,0.00410540216228509
"Feminino",55,2016,0.00616658762499473,0.00551504275755712,0.00689510573324766,0.00613897417303654
"Feminino",60,2016,0.00888207799507361,0.00850325167377142,0.00927778131675366,0.00934098078133144
"Feminino",65,2016,0.0140923141559345,0.0136816521499877,0.0145153023986017,0.0143617906818095
"Feminino",70,2016,0.0207513045330414,0.0196773514163869,0.0218838720064945,0.0209030466156008
"Feminino",75,2016,0.0358961934270359,0.0349649910142184,0.036852196015929,0.0364720048033259
"Feminino",80,2016,0.0628612027381875,0.0603337650808003,0.0654945171149112,0.0633300542074554
"Feminino",85,2016,0.110524932090167,0.105703808989807,0.115565945355042,0.111580109134992
"Feminino",90,2016,0.186439253624479,0.178681069248587,0.194534291955093,0.190299559143387
"Feminino",0,2017,0.00971379009146384,0.00880586117245618,0.0107153310838197,0.0118457403996224
"Feminino",1,2017,0.000392617804067227,0.000372180047553791,0.000414177871929829,0.000490680211321701
"Feminino",5,2017,0.000210621810703373,0.000199875035124,0.000221946413249891,0.000196982846615696
"Feminino",10,2017,0.000240639499208794,0.000224818309403444,0.00025757407718756,0.000244127193706332
"Feminino",15,2017,0.000544201476712814,0.000438486059729161,0.000675404019547013,0.000455357438602881
"Feminino",20,2017,0.000562290046212049,0.000413567717308769,0.000764494139258689,0.000557609350752891
"Feminino",25,2017,0.000666683469214646,0.000582746799810114,0.000762710062532998,0.000656820426420847
"Feminino",30,2017,0.000944137282164643,0.00082598056961142,0.00107919633992431,0.000885300082678025
"Feminino",35,2017,0.00119863304625822,0.00103257192301083,0.00139140058679205,0.00126506929479191
"Feminino",40,2017,0.00181990870917029,0.00154349508523607,0.00214582329506239,0.00184222125357385
"Feminino",45,2017,0.00265794890475409,0.00249386688140051,0.00283282657665997,0.00272302739757205
"Feminino",50,2017,0.00390218774822095,0.00371546779144298,0.00409829127234929,0.00402321274511456
"Feminino",55,2017,0.00606862036493271,0.00525666080883915,0.00700599762338649,0.00599354483113515
"Feminino",60,2017,0.00865932064861337,0.00825557903192422,0.00908280737251019,0.00922338322135395
"Feminino",65,2017,0.0137990758735718,0.0133591970435507,0.0142534386119049,0.0141235800508043
"Feminino",70,2017,0.0204186198569643,0.0192639288918291,0.0216425236619335,0.0205736387689359
"Feminino",75,2017,0.0353969005919794,0.0343922632805774,0.0364308845072739,0.035936673507818
"Feminino",80,2017,0.0620579174170422,0.0593299375755776,0.0649113292801731,0.0625697982042192
"Feminino",85,2017,0.109647429322901,0.104419136874793,0.115137503688971,0.109264525517984
"Feminino",90,2017,0.186439253624479,0.177957681577934,0.19532506258703,0.188929447183116
"Feminino",0,2018,0.00918900039272979,0.00826488430607632,0.0102164440651044,0.0115660615701648
"Feminino",1,2018,0.000370566008414561,0.000349774752937025,0.000392593134407914,0.00047500172266825
"Feminino",5,2018,0.000205892964570788,0.000194569304708023,0.000217875645510285,0.000195505270313915
"Feminino",10,2018,0.000235915536048211,0.000219207212466575,0.00025389739471917,0.000239960725398453
"Feminino",15,2018,0.000550687311274416,0.000421265234963178,0.000719870736129348,0.000446617361625855
"Feminino",20,2018,0.000554883555690444,0.000379072644804874,0.000812234184120984,0.000556124308511958
"Feminino",25,2018,0.000656424597635809,0.000556478489811689,0.000774321488198306,0.000644719598209975
"Feminino",30,2018,0.000936419663803989,0.000793321754750616,0.00110532930870455,0.000868724351469502
"Feminino",35,2018,0.00117181201702193,0.000973925398275255,0.00140990614442209,0.00123483820321334
"Feminino",40,2018,0.0017835352786063,0.0014539245057497,0.00218787019370927,0.00179901836688201
"Feminino",45,2018,0.00259571012474183,0.00241705945983181,0.00278756528900454,0.00265208163112524
"Feminino",50,2018,0.00380795374188375,0.00361152646959037,0.00401506449486749,0.00392767109644891
"Feminino",55,2018,0.00597220948979988,0.00499760752182896,0.00713687220020084,0.00586148485455785
"Feminino",60,2018,0.00844214992675038,0.00801780179372488,0.00888895700084663,0.00910904821087955
"Feminino",65,2018,0.0135119394059495,0.0130473025527385,0.0139931227755373,0.0139593239896324
"Feminino",70,2018,0.0200912687777953,0.0188668850735956,0.0213951099785167,0.0202665618718869
"Feminino",75,2018,0.0349045525973458,0.0338357411737928,0.0360071258898424,0.0354036264134805
"Feminino",80,2018,0.0612648970491441,0.0583611885231892,0.0643130769852443,0.06206141626521
"Feminino",85,2018,0.10877689341001,0.103185389676569,0.114671394632719,0.108082008616847
