"sexo","idade","ano","previsto","inferior","superior","observado"
"Feminino",40,2013,0.00195467686000447,0.00192447136232057,0.0019853564474089,0.00197289100549321
"Feminino",45,2013,0.00291623409859046,0.00286857036328473,0.0029646898073797,0.0029323419319545
"Feminino",50,2013,0.00432934733547858,0.00426124468401204,0.00439853839455387,0.00426237931876802
"Feminino",55,2013,0.00635003540594383,0.00624619261126028,0.00645560458447092,0.00643553740107225
"Feminino",60,2013,0.00958256057792235,0.00941775603447525,0.00975024909260862,0.00961879660894056
"Feminino",65,2013,0.0151544348559552,0.0149435186261839,0.015368328005493,0.0148792591375241
"Feminino",70,2013,0.0215361806038261,0.0212938744582986,0.0217812439868058,0.0215862462619859
"Feminino",75,2013,0.037737479234853,0.0373700870782491,0.0381084832909006,0.0373816707468154
"Feminino",80,2013,0.0659913539661521,0.0655196761947678,0.0664664273574927,0.064792033122183
"Feminino",85,2013,0.111626244697457,0.110883977765307,0.112373480428614,0.114003210943995
"Feminino",90,2013,0.185291827026653,0.185064846965507,0.185519085476424,0.184321844879727
"Feminino",0,2014,0.0116423985957763,0.0110986808022224,0.0122127528017376,0.0123718633393905
"Feminino",1,2014,0.000484026996113041,0.000461558747383785,0.000507588978205215,0.000502667202939017
"Feminino",5,2014,0.00023002718280444,0.000225570447244076,0.000234571972859964,0.000213595263759559
"Feminino",10,2014,0.00025726240754271,0.000253077670527453,0.000261516340800567,0.000253562852628468
"Feminino",15,2014,0.000465284026303662,0.000458952362961153,0.000471703040674118,0.000485000815960492
"Feminino",20,2014,0.000560096684188875,0.000551706271218391,0.000568614699533101,0.000568483492377293
"Feminino",25,2014,0.000685219853738564,0.00067291163893183,0.000697753197883185,0.000693089386871863
"Feminino",30,2014,0.000908117272916914,0.000890752120008131,0.000925820958318376,0.000940557803253818
"Feminino",35,2014,0.00128311978727457,0.0012575582963841,0.00130920084836581,0.00133030933373209
"Feminino",40,2014,0.00191020868949853,0.001872770388582,0.00194839541445255,0.00192869614350617
"Feminino",45,2014,0.00284607919739046,0.00278708843768286,0.00290631853955559,0.00286913702121522
"Feminino",50,2014,0.00422909413747464,0.00414472244846229,0.00431518333157817,0.00419400166739823
"Feminino",55,2014,0.00619719246477065,0.00606867386120072,0.0063284327554573,0.00633669742985923
"Feminino",60,2014,0.00934003940917519,0.00913635544152861,0.00954826426393389,0.00947677052924951
"Feminino",65,2014,0.0148438116627122,0.0145817333136775,0.0151106003613024,0.0146651362453383
"Feminino",70,2014,0.0211790994236717,0.0208767028690428,0.0214858761563788,0.0213470672329195
"Feminino",75,2014,0.0371958643473733,0.0367362273029889,0.0376612522874833,0.0371436467953298
"Feminino",80,2014,0.065295567651944,0.0647029719070565,0.0658935908093059,0.0641954095672538
"Feminino",85,2014,0.110531173267285,0.109597866394162,0.111472427938555,0.113643574994267
"Feminino",90,2014,0.184956526685081,0.184668609909988,0.185244892351133,0.186229617557647
"Feminino",0,2015,0.0110126971524758,0.0104008175999976,0.0116605735468504,0.0117233358009031
"Feminino",1,2015,0.000458004998386367,0.00043271065889716,0.000484777932398358,0.000497603843405669
"Feminino",5,2015,0.000224853928109602,0.000219656808546255,0.000230174012455758,0.000209934306562295
"Feminino",10,2015,0.000252403639196254,0.000247504212535729,0.000257400051606459,0.000250605192360582
"Feminino",15,2015,0.000457930923966675,0.000450492666219158,0.000465491997649872,0.00047203179142977
"Feminino",20,2015,0.00055035380688417,0.000540514258006486,0.000560372475407049,0.000567950130009549
"Feminino",25,2015,0.000670931159655994,0.000656552175361762,0.000685625054473857,0.000689214456129607
"Feminino",30,2015,0.000887959867072164,0.000867703321703001,0.000908689301757331,0.000926885914302246
"Feminino",35,2015,0.00125345005480273,0.00122366303367927,0.00128396216657859,0.0013252747738422
"Feminino",40,2015,0.00186675215330853,0.00182310691455395,0.00191144226049662,0.00191561641493295
"Feminino",45,2015,0.00277761198997497,0.00270894072519426,0.00284802406161896,0.00282490759925553
"Feminino",50,2015,0.00413116246808256,0.00403284708299164,0.0042318746499641,0.0041694090555392
"Feminino",55,2015,0.00604802839515851,0.00589842177375864,0.00620142961484672,0.00624819412207065
"Feminino",60,2015,0.00910365611107463,0.00886687666279207,0.00934675847432048,0.00941486269765082
"Feminino",65,2015,0.0145395553692644,0.0142332637573811,0.0148524381996559,0.0145379174710581
"Feminino",70,2015,0.0208279388369394,0.0204729958748689,0.0211890354907849,0.021175638947047
"Feminino",75,2015,0.0366620228112751,0.0361211914797122,0.0372109518416463,0.0368841513490415
"Feminino",80,2015,0.0646071174289955,0.0639069203173778,0.0653149862605565,0.0639487612893094
"Feminino",85,2015,0.109446844664129,0.10834318547173,0.110561746498209,0.113072463372505
"Feminino",90,2015,0.184621833096224,0.184278381672037,0.18496592463283,0.188687920239193
"Masculino",0,2012,0.0155508040750945,0.0150555663523842,0.0160623321449266,0.0155997361324769
"Masculino",1,2012,0.000612092222631519,0.000594016168744138,0.000630718335155906,0.000622341007147406
"Masculino",5,2012,0.000308680124478789,0.000303810341484435,0.000313627965337455,0.000299679781928047
"Masculino",10,2012,0.000416018184451237,0.000411701771809086,0.000420379851739767,0.000431327438290847
"Masculino",15,2012,0.00188965093496277,0.0018865076233867,0.00189279948394553,0.00205117450052824
"Masculino",20,2012,0.00275519208707514,0.00274405807237018,0.00276637127804102,0.00284703444968549
"Masculino",25,2012,0.00270442322388158,0.00268283995854529,0.00272618012512227,0.00276167522895212
"Masculino",30,2012,0.00287800151873921,0.00284755970510792,0.00290876877032901,0.00295290920282916
"Masculino",35,2012,0.00339910002634739,0.00335904234551847,0.0034396354081483,0.00346374685802159
"Masculino",40,2012,0.00445023702332667,0.00440160446132456,0.00449940691804636,0.00444854169213388
"Masculino",45,2012,0.00605187969362324,0.00598593742319012,0.00611854839714821,0.0060605653041925
"Masculino",50,2012,0.00867267475404772,0.00859500124088546,0.00875105020714901,0.00853005551229424
"Masculino",55,2012,0.0120916114780011,0.0119816766456828,0.0122025549894646,0.0121554058664232
"Masculino",60,2012,0.0170086865593265,0.0168270603908356,0.0171922731454016,0.0172309811743569
"Masculino",65,2012,0.0253883732935582,0.0251467823908833,0.0256322852154136,0.0249969181091084
"Masculino",70,2012,0.0365863742222653,0.036301390936562,0.0368735947630995,0.0366022581870782
"Masculino",75,2012,0.0575295707183156,0.0571752290645274,0.0578861083931722,0.0565960406679134
"Masculino",80,2012,0.0902722134874312,0.0899393903904061,0.0906062682051448,0.0887474253130314
"Masculino",85,2012,0.137765588806026,0.137369933810825,0.138162383372827,0.140056491144047
"Masculino",90,2012,0.208164214177371,0.208374942001242,0.207953699460773,0.202103183756513
"Masculino",0,2013,0.014622866586004,0.0139425756692796,0.0153363504896166,0.015423886097242
"Masculino",1,2013,0.000578186825074484,0.000553229510709672,0.000604270014918182,0.000596499552960447
"Masculino",5,2013,0.000299488378165776,0.000292559664722739,0.000306581184871707,0.000291712744554439
"Masculino",10,2013,0.00040785094629482,0.000401637370890877,0.000414160649504837,0.000430450038066405
"Masculino",15,2013,0.00188367990043937,0.00187906950221182,0.00188830161052729,0.00214270163871619
"Masculino",20,2013,0.00273406458992817,0.00271781695753397,0.00275040935379317,0.00288455640807291
"Masculino",25,2013,0.00266354046433118,0.00263231003075742,0.00269514142416127,0.00276163020877629
"Masculino",30,2013,0.00282040674535047,0.0027766041454856,0.00286490035756511,0.0029200519660476
"Masculino",35,2013,0.00332335384360673,0.00326586513893004,0.00338185451633011,0.00339603356241765
"Masculino",40,2013,0.00435824065005791,0.00428831642106981,0.00442930504626306,0.00431779793075055
"Masculino",45,2013,0.00592713739734474,0.005832318615865,0.00602349769291407,0.00588872892965128
"Masculino",50,2013,0.0085256114487568,0.00841345579190881,0.0086392621977137,0.00829024709467807
"Masculino",55,2013,0.0118834789226848,0.0117247863830549,0.0120443193327587,0.0119224792927757
"Masculino",60,2013,0.0166650723633622,0.016403788211437,0.0169305183227412,0.0168988338891229
"Masculino",65,2013,0.0249310725373459,0.0245826511957491,0.025284432216566,0.0244096654738168
"Masculino",70,2013,0.0360465155981454,0.035633982084255,0.0364638249998296,0.0358205431848647
"Masculino",75,2013,0.0568578280437098,0.0563430914900229,0.0573772671032886,0.0557085371753346
"Masculino",80,2013,0.0896405596161516,0.089154508755805,0.0901292603193623,0.0868565530179423
"Masculino",85,2013,0.137014412163415,0.136435592037149,0.137595687900667,0.13867211847715
"Masculino",90,2013,0.208564995657383,0.208875850042914,0.208254603893303,0.202870884287066
"Masculino",0,2014,0.0137503003805784,0.0129424435821896,0.0146085829430479,0.0148403103196573
"Masculino",1,2014,0.00054615953663401,0.000516373516661849,0.000577663706273329,0.000569693132021594
"Masculino",5,2014,0.000290570339790472,0.000282053261018235,0.000299344606267436,0.000274602430212032
"Masculino",10,2014,0.000399844046752428,0.000392117810647395,0.00040772251956472,0.000412376752706705
"Masculino",15,2014,0.00187772773355583,0.00187188847374202,0.00188358520864028,0.0021445902978721
"Masculino",20,2014,0.00271309910367612,0.00269262359890218,0.00273373031023324,0.00284601969252999
"Masculino",25,2014,0.00262327572936128,0.00258424486521858,0.00266289609195911,0.00272768682003835
"Masculino",30,2014,0.00276396456270921,0.00270952178308311,0.00281950126830849,0.00284044051693942
"Masculino",35,2014,0.00324929560301408,0.00317802511317831,0.00332216440706719,0.00329324834696821
"Masculino",40,2014,0.00426814604800948,0.00418130103006296,0.00435679482442445,0.00420052928522191
"Masculino",45,2014,0.00580496630890059,0.00568719458965486,0.00592517687169836,0.00574496857010499
"Masculino",50,2014,0.00838104190881238,0.00824116231236103,0.00852329572151646,0.00814995685295332
"Masculino",55,2014,0.011678928946966,0.0114810658344651,0.0118802020051856,0.0117182139227676
"Masculino",60,2014,0.0163283999565394,0.0160037163365737,0.0166596707623098,0.0167253029776475
"Masculino",65,2014,0.0244820087791962,0.0240479756584566,0.0249238756050499,0.0240845623176976
"Masculino",70,2014,0.035514622981596,0.0349988420279057,0.0360380050436881,0.0354236340216313
"Masculino",75,2014,0.0561939289565886,0.0555481440223349,0.0568472215796887,0.055097811837479
"Masculino",80,2014,0.0890133255613103,0.0884003395535287,0.0896305621392552,0.0860640764978715
"Masculino",85,2014,0.136267331364718,0.135536094315613,0.137002513544635,0.138495592922006
"Masculino",90,2014,0.208966548767597,0.209362478375267,0.208571367910398,0.206859987253588
"Masculino",0,2015,0.012929801379512,0.0120271363758771,0.0139002135245547,0.0139510872067797
"Masculino",1,2015,0.000515906323908107,0.000482458973165672,0.000551672473416678,0.00056385394843415
"Masculino",5,2015,0.000281917858993563,0.000272069619014461,0.000292122580637311,0.00026320101971294
"Masculino",10,2015,0.000391994338068275,0.000382958178777307,0.000401243711697666,0.000399745937070284
"Masculino",15,2015,0.00187179437469301,0.00186483929143042,0.00187877539755448,0.00216484341167071
"Masculino",20,2015,0.00269229438597921,0.00266802706817108,0.0027167824297015,0.0028753924161718
"Masculino",25,2015,0.00258361967629576,0.00253774108914043,0.00263032768011946,0.00271670591156211
"Masculino",30,2015,0.00270865190508647,0.00264500581998529,0.00277382948933147,0.002788359477964
"Masculino",35,2015,0.00317688769014992,0.00309378081247008,0.00326222703145158,0.00319899003036607
"Masculino",40,2015,0.00417991390330795,0.00407846304009809,0.00428388833423065,0.00408593875759456
"Masculino",45,2015,0.00568531343015044,0.00554772527837791,0.00582631388129944,0.0056317653067292
"Masculino",50,2015,0.0082389238472171,0.00807483974399303,0.00840634220768767,0.00801284877495748
"Masculino",55,2015,0.0114778998840068,0.0112458650864071,0.0117147222321314,0.0115993632393858
"Masculino",60,2015,0.0159985290989115,0.0156190398775302,0.0163872386097775,0.0167315795270259
"Masculino",65,2015,0.0240410336525557,0.0235324948446102,0.024560562018595,0.0241034279828805
"Masculino",70,2015,0.0349905788283682,0.0343840636648957,0.0356077925714824,0.0349956505517096
"Masculino",75,2015,0.0555377818714881,0.0547757922630132,0.0563103715669619,0.0543738438965207
"Masculino",80,2015,0.0883904803965121,0.087663438514584,0.0891235520430379,0.0851623042669955
"Masculino",85,2015,0.135524324077054,0.13465555013265,0.136398703198265,0.137658395033412
"Masculino",90,2015,0.209368874993645,0.209843100144693,0.208895721545663,0.21058102288878
"Ambos",0,2012,0.0143133542143153,0.0139140105115115,0.0147241594143516,0.0144549428853476
"Ambos",1,2012,0.000577317224495207,0.000561972265307769,0.000593081186161948,0.000581207873957652
"Ambos",5,2012,0.000275513364567979,0.00027198237507506,0.000279090194850382,0.000267632450144096
"Ambos",10,2012,0.00034250201849753,0.000339342016397981,0.000345691446995188,0.00034904055449487
"Ambos",15,2012,0.00118509081360689,0.00118185526452652,0.00118833522060597,0.00128256113843233
"Ambos",20,2012,0.00166107776245102,0.00165369852957635,0.00166848992338171,0.0017153958292815
"Ambos",25,2012,0.0016952804718129,0.00168189810680121,0.00170876931633877,0.00172690281163937
"Ambos",30,2012,0.00189479931464971,0.00187598507525282,0.00191380224190385,0.00194399839320022
"Ambos",35,2012,0.00234563522651836,0.00232014819985788,0.00237140223034927,0.00238416053754828
"Ambos",40,2012,0.00318213788351821,0.00314897715884758,0.00321564781163022,0.00319974778591537
"Ambos",45,2012,0.00445528524787472,0.0044074552361801,0.00450363431419295,0.00447358328203509
"Ambos",50,2012,0.00645317393121335,0.00639191228859246,0.00651502272032299,0.00636823478458447
"Ambos",55,2012,0.00915319426661873,0.00906372592709266,0.00924354575109445,0.0092258669913104
"Ambos",60,2012,0.0132137082726076,0.0130707694968106,0.0133582101923059,0.0133307813730321
"Ambos",65,2012,0.0200629747617009,0.0198789566802581,0.0202486962853738,0.0198048558712394
"Ambos",70,2012,0.0284506364727966,0.0282377674080733,0.0286651102408259,0.0285683734253525
"Ambos",75,2012,0.0463743399912185,0.0460773222373626,0.0466732723430115,0.0459038851618225
"Ambos",80,2012,0.0760740315624151,0.0757387791427639,0.0764107679535027,0.0750570760340884
"Ambos",85,2012,0.122098763951737,0.121618701286202,0.122580721557444,0.124194745149171
"Ambos",90,2012,0.193572738522376,0.193514661010963,0.193630833463978,0.190757722259697
"Ambos",0,2013,0.0134937425413434,0.0129432507909832,0.0140676473563276,0.0141300443060711
"Ambos",1,2013,0.000545800436549497,0.000524580914714061,0.000567878297097409,0.000560871299544203
"Ambos",5,2013,0.000268206292207785,0.000263161998777075,0.000273347274736211,0.000258644590943455
"Ambos",10,2013,0.000335949868867709,0.000331397403622535,0.000340564872139982,0.000347786253864526
"Ambos",15,2013,0.00117835829135969,0.00117362580094295,0.0011831098649165,0.00132423496444093
"Ambos",20,2013,0.00164573733979129,0.00163498700603813,0.00165655835892322,0.00172854009923116
"Ambos",25,2013,0.00166751249760089,0.00164817298289551,0.00168707894044605,0.00172102471667905
"Ambos",30,2013,0.00185580360522347,0.00182874341069583,0.00188326421356727,0.00192243853226264
"Ambos",35,2013,0.00229283596584061,0.00225625875478765,0.00233000614627955,0.00234498047567195
"Ambos",40,2013,0.00311342504001846,0.00306578542831165,0.00316180492943114,0.00310767341730047
"Ambos",45,2013,0.00435619293823763,0.00428752967996505,0.00442595581409622,0.00434948427338919
"Ambos",50,2013,0.00632616860404286,0.00623796700910795,0.00641561732345563,0.00617960951897595
"Ambos",55,2013,0.00896774028542753,0.00883901284428609,0.00909834245561334,0.00902997581598703
"Ambos",60,2013,0.0129175866326197,0.0127124276156657,0.0131260566003622,0.0130280748562937
"Ambos",65,2013,0.0196814086915127,0.0194162689283605,0.019950169083029,0.0192846601555375
"Ambos",70,2013,0.0280088410886551,0.0277009172819087,0.0283201877809976,0.0279553735586227
"Ambos",75,2013,0.0457575384697525,0.0453268078566512,0.0461923622204436,0.0451762636320466
"Ambos",80,2013,0.0753770738842661,0.0748886256042052,0.0758687079848755,0.0735537221448411
"Ambos",85,2013,0.121100502085922,0.120400297021836,0.12180477929222,0.123152861202842
"Ambos",90,2013,0.193451731605058,0.193366303312569,0.193537197639351,0.19082505389212
"Ambos",0,2014,0.012721063493975,0.0120651474727337,0.0134126380786854,0.0136350382860009
"Ambos",1,2014,0.000516004206869278,0.00049064257876876,0.000542676793716024,0.000536978293585871
"Ambos",5,2014,0.000261093015551697,0.000254867842814625,0.000267470238760019,0.000244801845989221
"Ambos",10,2014,0.000329523063505812,0.000323858124982875,0.000335287093346808,0.000334507458815728
"Ambos",15,2014,0.00117166401669258,0.00116568655461799,0.00117767213027698,0.0013205915942781
"Ambos",20,2014,0.00163053858934746,0.00161701333861685,0.00164417696988533,0.00170309151597892
"Ambos",25,2014,0.00164019935101455,0.00161605996784678,0.00166469930856156,0.00169944387158285
"Ambos",30,2014,0.00181761044271705,0.00178399214127643,0.00185186226162987,0.00187251051254242
"Ambos",35,2014,0.00224122519427516,0.00219588141817883,0.00228750529508085,0.00228707866919479
"Ambos",40,2014,0.00304619593325,0.00298707777046031,0.00310648412154293,0.00302878756773802
"Ambos",45,2014,0.00425930459204686,0.00417415905030454,0.00434618695387467,0.0042483817556346
"Ambos",50,2014,0.00620166287680594,0.0060919752027101,0.0063133255073729,0.00607530705479623
"Ambos",55,2014,0.00878604380988275,0.00862606185176537,0.00894899284931289,0.00887896986188744
"Ambos",60,2014,0.012628101133211,0.0123737427453033,0.0128876881888574,0.0128644820792078
"Ambos",65,2014,0.0193070994049096,0.0189771269767642,0.0196428093613684,0.0190145753633744
"Ambos",70,2014,0.0275739061191001,0.0271891945280161,0.0279640611597191,0.0276495441308916
"Ambos",75,2014,0.0451489407117677,0.0446094635112504,0.0456949419909662,0.0447952572166353
"Ambos",80,2014,0.0746865014337061,0.0740719229846512,0.0753061790708855,0.0728816758474164
"Ambos",85,2014,0.120110401864997,0.119228425278882,0.120998902756843,0.122855473627083
"Ambos",90,2014,0.193330800332039,0.19322229723459,0.193439364358906,0.193398486795255
"Ambos",0,2015,0.0119926296149439,0.0112573242703611,0.0127759635973085,0.0128633872889541
"Ambos",1,2015,0.000487834607077391,0.000459315850348542,0.000518124083202799,0.000531523610157047
"Ambos",5,2015,0.000254168394815533,0.000246942191506081,0.000261606056579903,0.000237180095765507
"Ambos",10,2015,0.000323219204544517,0.00031658903371165,0.000329988227834646,0.00032675791943684
"Ambos",15,2015,0.00116500777232038,0.00115790746884461,0.00117215161494828,0.00132619690792883
"Ambos",20,2015,0.00161548020274509,0.00159947672818462,0.00163164379917135,0.00171846960671951
"Ambos",25,2015,0.00161333358217052,0.00158499501833358,0.00164217881901971,0.00169285345294152
"Ambos",30,2015,0.00178020331040162,0.00174092011558833,0.00182037291544185,0.00184105235317669
"Ambos",35,2015,0.00219077615943281,0.00213790511011003,0.00224495472602718,0.00223864528171971
"Ambos",40,2015,0.00298041852444721,0.00291141623783788,0.00305105620605622,0.00296717794521677
"Ambos",45,2015,0.00416457118980845,0.00406526150615929,0.00426630689531415,0.00417206624201909
"Ambos",50,2015,0.00607960755471705,0.00595130888442465,0.00621067209536142,0.00599609377672742
"Ambos",55,2015,0.00860802870870594,0.00842102255005538,0.00879918772446685,0.00877360239801829
"Ambos",60,2015,0.0123451030572469,0.0120484872384415,0.0126490211159289,0.0128285816911482
"Ambos",65,2015,0.0189399088893372,0.0185536655583585,0.0193341928907839,0.0189480132592621
"Ambos",70,2015,0.0271457250322616,0.0266936658471601,0.0276054398727537,0.0273672658157238
"Ambos",75,2015,0.0445484376031764,0.043912959624052,0.045193111780084,0.0443497466694559
"Ambos",80,2015,0.074002255712016,0.0732750096305862,0.0747367196275425,0.0723890369954633
"Ambos",85,2015,0.11912839656053,0.118083602515655,0.120182434857553,0.122180512142916
"Ambos",90,2015,0.193209944656031,0.193080346820921,0.193339629478756,0.196228972466238
