sexo,idade,sMAPE_ARIMA,sMAPE_FDM,sMAPE_LC,sMAPE_ETS,sMAPE_CNN_GRU,sMAPE_CNN,sMAPE_GRU,MAE_ARIMA,MAE_FDM,MAE_LC,MAE_ETS,MAE_CNN_GRU,MAE_CNN,MAE_GRU,RMSE_ARIMA,RMSE_FDM,RMSE_LC,RMSE_ETS,RMSE_CNN_GRU,RMSE_CNN,RMSE_GRU
Feminino,60,4.21347333976227,4.16406717579037,1.42431209457077,1.41811520525723,0.4033810588413399,0.8922658998886838,1.4792099014171216,0.0003756320804522,0.000391419026457,0.0001334992819876,0.0001329422673969,3.851952206848424e-05,8.420483065242883e-05,0.00014212872933944,0.0004638310061128,0.0003993916326826,0.0001727283697661,0.0001717210071024,4.6385653379857214e-05,0.00011245187344959,0.00015909758340724
Feminino,65,1.88011060684541,9.27493168540883,0.982965986467606,0.538765025635599,1.8003630916258009,2.4298286622599825,3.0420141130927085,0.0002617397676142,0.0013716713804784,0.0001476516901206,7.93253216769358e-05,0.00026793574098236,0.0003646462008128,0.0004561806313744,0.000346214188097,0.0013733747192051,0.0001774162221339,9.75162052340199e-05,0.00029891263076391,0.00039027507399751,0.00049591928080924
Feminino,70,0.714691311033073,7.32449390658759,0.861888135800329,0.494806860173018,0.7395873620859135,0.8238496648975747,0.882122135206632,0.000148186380691,0.001553864352597,0.0001837428388556,0.0001066335453012,0.00015932232325947,0.00017681554935582,0.00018998401184655,0.0001607898747909,0.0015540807403747,0.0002122831523639,0.0001171512856681,0.00017245740576037,0.00020424320119401,0.00019662670160658
Feminino,75,1.07502830452201,6.01725799216054,0.595399616659032,0.992837175598172,0.3206126725535566,0.405813763688104,1.4860173738969404,0.0003848335796293,0.0022123560115296,0.0002233323647025,0.0003662623598103,0.0001200605881201,0.00015119165696938,0.00055783034675635,0.0004433891446956,0.002234633897903,0.0002489620745018,0.0004345065803261,0.00015186289081502,0.00019154488204594,0.0005869292976434
Feminino,80,0.88622147637663,5.75602190733077,1.39089479026114,0.786888472437921,1.6602840955791511,1.4968849857440103,2.2554338245100385,0.0005546479385504,0.0037033665609588,0.0009063700494135,0.0005112315527803,0.001081713911768,0.00097401617864452,0.0014729434608941,0.0006639024015374,0.0037124988232532,0.0009391353900583,0.0005676411424647,0.0011118539546079,0.001039413573922,0.0015417342067942
Feminino,85,0.753601465195441,1.31061910656683,2.49290619312056,0.993844082722298,1.4529615376087155,1.6759044874217484,0.5113696774977293,0.0008436753014979,0.0014359149728216,0.0027990282420282,0.0011357158823226,0.0016389345356745,0.0018883777673669,0.00057997099331002,0.0009661072036073,0.0015781418597751,0.0028641408260162,0.0012993834514532,0.001712297475831,0.0019699348960411,0.00060138582719814
Feminino,90,1.29357547410366,1.28223520108616,0.990826250724457,0.953672008905173,1.0041746629076864,0.998953229391044,0.94201910132752,0.0024249957156711,0.0024172137829158,0.001842943008046,0.0017761160516585,0.0018689813005593,0.0018593425328555,0.0017541398360877,0.0026482552809555,0.0024844198879933,0.0022485458842917,0.0019237281197438,0.0021204980343987,0.0021106035342141,0.0020244900152484
Masculino,0,17.3979557471551,4.57776684176711,5.217384493802,10.9066573796709,5.419252949612519,2.91091145772579,8.710745511537482,0.002180474354313,0.0006152240213772,0.0007403118337417,0.0015237733691033,0.00082055631573018,0.00043164668382007,0.0013492851883945,0.0023912067643561,0.0007159590243784,0.0008478167567187,0.0015800966203663,0.00090506362629941,0.00051331503028236,0.0014135159850961
Masculino,1,5.89564369883753,17.2356685420529,4.46939616004009,0.824551622631128,10.212643075967842,3.0927111686193727,6.209868347474771,3.07766852780067e-05,0.0001043903268245,2.50106830788692e-05,4.62900975598595e-06,6.282199242461058e-05,1.8687076662586007e-05,3.749880975946953e-05,4.49203002792156e-05,0.0001071269206451,2.86931977837749e-05,7.63659781232243e-06,6.548624743237963e-05,2.181788438093642e-05,3.788845053188869e-05
Masculino,5,1.63027493848651,10.1180078324387,4.52675921796221,1.69711859707864,11.79758072096448,6.295419132300198,9.726050358294698,4.25849758779675e-06,2.67256396692403e-05,1.28651812552854e-05,4.65497464104386e-06,3.500749403519406e-05,1.8059777652068145e-05,2.848222799596864e-05,4.76528728915055e-06,2.73956776912485e-05,1.36634627112817e-05,6.1100781861351e-06,3.755467072459032e-05,1.9346554342821376e-05,3.1204066531280425e-05
Masculino,10,13.6419945019012,21.082210765569,3.5123134540253,2.97937380507478,2.7484067811621635,4.9271093974198505,2.5657377190276818,5.5136273436422e-05,8.35676944886077e-05,1.45481626418703e-05,1.24441399055703e-05,1.1455227095236826e-05,2.09305152055013e-05,1.0698629412831586e-05,6.77270063594886e-05,8.48100320030464e-05,1.5510062924199e-05,1.79249936845084e-05,1.4937896590204028e-05,2.3563546981200698e-05,1.3368385672041356e-05
Masculino,15,8.00658833771923,8.47550602115325,12.2130580977979,7.61450331513729,8.412615648118303,7.492363037586784,10.796002800450628,0.0001589047317039,0.0001628726842872,0.000245114226284,0.0001563766097791,0.00017204975642415,0.00015396402514319,0.00021816375736714,0.0001753599260338,0.0001892930069568,0.0002501377067936,0.0001624397328081,0.0001764666390629,0.00015980972012318,0.00022488838284669
Masculino,20,2.74604944988003,6.16523138432752,4.99872924749009,0.584022058740055,0.8032246695839984,1.1868266147451632,3.551356609170564,7.50613467827888e-05,0.0001700262239091,0.0001395881999503,1.67236705073076e-05,2.304360366137939e-05,3.3922105343622746e-05,9.960389290979274e-05,0.0001390076958568,0.0002433076231332,0.0001434185992994,1.71642211653313e-05,2.92877483026149e-05,4.1144684303322575e-05,0.00011300842800236
Masculino,25,2.08834345589192,8.76984858626522,3.65880777675644,0.223779695315402,1.7265351204547446,2.8232945651136045,2.0302821779793243,5.33190249127065e-05,0.0002296395263099,9.82097688647695e-05,6.15398987064461e-06,4.767964947910734e-05,7.560585056232475e-05,5.4706627543877067e-05,7.55867194479372e-05,0.0002561213327298,0.0001018737109411,7.04055019241505e-06,5.095555592999139e-05,8.946606442588712e-05,6.400685364698253e-05
Masculino,30,7.67521413676907,17.7401339929159,2.91754557299046,2.79265800301464,5.518107603312466,5.509165506581451,0.666147507879062,0.0002123946744942,0.0005006533565706,8.26841079737036e-05,8.07430168307736e-05,0.00016251915997918,0.00015048042626646,1.909494774516153e-05,0.0002562210886015,0.0005081056607756,8.32799494070247e-05,9.37535104084629e-05,0.00018439571974512,0.00017613821500004,1.9857562121211964e-05
